Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
esfoliante rosto;BRL;2900;0%;0%;Alto;100;0,61;1,76;;;;;;2400;2400;2400;2900;2400;2900;2900;2900;2400;2900;2900;2900
cravos e acnes;BRL;90;27%;0%;Baixo;21;0,33;1,11;;;;;;140;140;70;70;90;70;50;70;50;110;90;140
limpeza de pele com argila verde;BRL;140;-18%;0%;Médio;45;0,38;2,32;;;;;;210;170;140;170;170;170;140;140;140;170;140;140
produto para poros dilatados;BRL;480;0%;-19%;Alto;100;1,38;2,74;;;;;;480;590;480;480;480;590;590;480;480;480;480;480
efeito da argila branca;BRL;50;-20%;-43%;Baixo;13;;;;;;;;70;90;50;50;30;50;70;50;40;50;50;40
tratamento de acne dermatologista;BRL;10;0%;∞;Alto;100;0,69;1,79;;;;;;0;0;10;10;10;10;20;10;10;10;10;10
efeito da argila verde no rosto;BRL;40;0%;-40%;Baixo;4;;;;;;;;30;40;40;40;50;50;40;50;40;30;30;30
esfoliação para pele com acne;BRL;70;0%;-59%;Alto;100;0,59;1,5;;;;;;90;70;70;90;90;110;70;90;70;70;30;70
quantas vezes usar argila verde no rosto;BRL;90;22%;22%;Baixo;1;;;;;;;;90;90;90;90;90;90;110;110;90;90;110;110
pele oleosa poros dilatados;BRL;30;-33%;-33%;Alto;84;0,4;10,67;;;;;;30;20;30;40;40;50;50;40;20;30;30;20
clareador;BRL;12100;0%;0%;Alto;100;0,65;2,31;;;;;;12100;12100;12100;12100;9900;12100;12100;12100;12100;12100;12100;12100
rotina para pele oleosa e acneica;BRL;30;-50%;-75%;Alto;100;1,59;2,61;;;;;;10;20;30;30;20;40;40;30;20;20;20;10
dermatologista tratamento de acne;BRL;30;33%;0%;Alto;100;0,7;2,07;;;;;;40;40;30;20;20;20;40;40;30;30;30;40
melhor argila para acne;BRL;210;0%;0%;Alto;90;0,37;1,41;;;;;;320;210;260;260;260;390;260;140;140;140;140;140
poros muito dilatados;BRL;170;0%;21%;Alto;96;0,33;3,32;;;;;;170;210;210;210;170;260;170;210;170;170;210;170
argila verde quanto tempo;BRL;170;-19%;21%;Baixo;27;0,55;1,11;;;;;;110;140;170;170;140;210;210;210;210;210;170;170
quantas vezes na semana posso usar argila verde no rosto;BRL;20;-25%;50%;Baixo;4;;;;;;;;20;20;10;20;10;20;30;30;30;40;20;30
pele oleosa e poros dilatados;BRL;20;0%;-67%;Alto;98;;;;;;;;20;30;40;30;40;20;20;20;10;10;10;10
poros dilatados produtos;BRL;590;0%;-45%;Alto;100;0,8;3,26;;;;;;720;590;480;590;480;720;590;390;480;480;480;480
qual melhor argila para acne;BRL;170;-19%;200%;Alto;87;0,4;1,11;;;;;;110;70;90;140;110;210;260;170;210;260;210;210
argila para marcas de acne;BRL;20;0%;-33%;Alto;90;0,65;2,13;;;;;;20;20;10;20;10;10;30;10;20;20;20;20
pele sem poros;BRL;50;0%;75%;Alto;96;0,3;1,14;;;;;;50;50;50;50;30;70;70;30;50;70;50;70
o acne;BRL;10;0%;-50%;Médio;49;;;;;;;;10;10;20;10;10;20;10;10;20;10;10;10
quantas vezes passar argila branca no rosto;BRL;30;25%;67%;Baixo;2;;;;;;;;20;30;20;20;30;30;50;30;40;40;50;50
argila verde quantas vezes por semana;BRL;30;-67%;-75%;Baixo;21;;;;;;;;40;40;30;50;70;50;10;20;20;30;20;10
melhor máscara clareadora para o rosto;BRL;70;-40%;-67%;Alto;97;0,59;2,98;;;;;;110;110;90;90;90;70;70;70;30;50;40;30
pode usar mascara de argila todo dia;BRL;70;-22%;40%;Baixo;6;;;;;;;;50;70;40;50;50;50;70;70;70;90;70;70
argila preta espinhas;BRL;30;0%;50%;Alto;81;;;;;;;;40;20;40;30;20;50;20;30;20;30;30;30
argila preta para acne;BRL;50;33%;-56%;Médio;47;0,4;1,11;;;;;;70;70;50;50;50;30;50;40;30;30;40;40
kit de espinha;BRL;70;40%;-22%;Alto;100;0,49;1,14;;;;;;90;70;50;70;90;110;110;70;50;50;50;70
quantas vezes usar argila branca;BRL;390;23%;23%;Baixo;1;0,71;1,11;;;;;;480;390;320;390;390;390;480;390;390;480;480;590
qual a melhor mascara de argila para o rosto;BRL;30;0%;33%;Alto;100;0,44;1,15;;;;;;20;20;20;40;20;40;50;40;30;40;20;40
quantas vezes na semana pode usar argila;BRL;210;0%;24%;Baixo;1;0,36;1,45;;;;;;210;170;170;260;170;210;260;260;210;260;260;260
pele poros abertos;BRL;70;0%;-22%;Alto;100;0,31;2,95;;;;;;70;70;50;70;50;50;70;70;40;70;70;70
argila verde no rosto quantas vezes por semana;BRL;320;22%;0%;Baixo;12;0,35;1,11;;;;;;390;320;390;390;320;390;320;260;260;320;390;390
argila verde quanto tempo usar;BRL;20;-33%;∞;Baixo;5;;;;;;;;0;0;40;70;50;40;20;10;20;30;10;20
pode usar argila verde todo dia;BRL;70;22%;57%;Baixo;1;;;;;;;;70;70;40;50;40;70;50;70;90;90;90;110
quanto tempo fica com argila verde no rosto;BRL;90;29%;0%;Baixo;3;0,42;1,1;;;;;;90;90;90;90;90;110;90;70;70;70;70;90
tempo da argila verde no rosto;BRL;20;0%;0%;Baixo;1;;;;;;;;30;20;20;10;10;10;10;10;20;30;20;30
argila vermelha antes e depois;BRL;140;-50%;-73%;Alto;69;;;;;;;;170;210;140;110;110;140;140;140;140;140;110;70
pode usar argila quantas vezes por semana;BRL;30;-67%;-80%;Baixo;0;;;;;;;;20;30;10;30;50;30;50;30;20;30;10;10
mascara branca para rosto;BRL;30;0%;-33%;Alto;100;;;;;;;;30;40;40;40;30;40;30;20;10;20;20;20
produtos para poros dilatados;BRL;480;0%;-19%;Alto;100;1,38;2,74;;;;;;480;590;480;480;480;590;590;480;480;480;480;480
quantas vezes pode passar argila verde no rosto;BRL;40;0%;25%;Baixo;1;;;;;;;;40;40;50;40;40;50;40;40;40;50;40;50
argila rosa mascara;BRL;30;-67%;-80%;Alto;100;0,39;2,87;;;;;;50;30;10;30;30;40;50;50;30;30;50;10
quanto tempo argila verde no rosto;BRL;50;40%;0%;Baixo;22;;;;;;;;50;40;70;50;50;70;50;70;50;50;50;70
argila para espinhas e manchas;BRL;70;-71%;0%;Alto;100;0,82;2;;;;;;30;30;40;70;70;70;110;110;110;140;50;40
argila preta para espinhas;BRL;50;40%;40%;Alto;87;0,61;1,11;;;;;;40;50;50;50;40;50;50;40;40;50;30;70
tratamento para pele oleosa e poros dilatados;BRL;20;100%;0%;Alto;100;1,6;2,42;;;;;;30;30;30;10;20;20;30;20;10;10;20;20
máscara de argila quantas vezes por semana;BRL;40;-25%;-40%;Médio;65;;;;;;;;30;40;30;40;30;20;30;50;40;40;40;30
máscara de argila rosa benefícios;BRL;140;21%;55%;Alto;87;0,44;2,06;;;;;;90;90;90;110;110;90;90;170;170;140;170;170
argila branca quantas vezes na semana;BRL;10;0%;0%;Baixo;0;;;;;;;;20;10;10;10;10;10;10;10;10;10;10;10
poros na pele;BRL;140;0%;-18%;Médio;39;;;;;;;;210;110;140;170;170;170;140;110;110;140;140;140
quanto tempo mascara de argila;BRL;30;0%;-60%;Médio;58;;;;;;;;20;50;50;30;30;40;50;30;20;20;20;20
mascara de argila verde quanto tempo no rosto;BRL;30;-67%;-50%;Médio;61;;;;;;;;30;30;50;70;40;40;30;30;30;30;30;10
kit para pele acneica;BRL;90;0%;120%;Alto;100;0,87;1,64;;;;;;140;70;110;110;50;90;50;110;140;110;110;110
quantas vezes por semana pode usar argila;BRL;20;-50%;-50%;Baixo;0;;;;;;;;20;20;20;20;20;30;20;30;10;20;10;10
mascara de argila vermelha beneficios;BRL;20;0%;-67%;Médio;49;;;;;;;;20;30;20;20;20;20;50;30;10;10;20;10
póros pele;BRL;210;0%;-19%;Baixo;28;0,35;1,08;;;;;;170;210;170;210;210;260;210;210;210;210;210;210
quantas vezes usar argila no rosto;BRL;210;-33%;53%;Baixo;1;0,48;1,11;;;;;;110;140;170;170;170;260;260;260;260;390;260;260
argila pode usar todo dia;BRL;20;-43%;∞;Baixo;6;;;;;;;;0;0;0;0;0;0;0;0;0;70;70;40
argila rosa para o rosto;BRL;110;0%;-47%;Alto;100;0,34;0,95;;;;;;140;70;70;110;110;140;170;140;110;90;90;90
argila verde no rosto antes e depois;BRL;110;-29%;-76%;Baixo;22;;;;;;;;210;170;140;170;140;140;110;110;70;70;50;50
argila verde quanto tempo no rosto;BRL;30;-86%;-86%;Baixo;4;;;;;;;;40;30;30;20;20;30;20;20;20;70;40;10
poros dilatados nariz;BRL;110;57%;-48%;Alto;98;0,33;2,92;;;;;;140;140;110;110;110;170;140;110;110;70;70;110
tratamento poros dilatados;BRL;320;0%;-18%;Alto;100;1,21;2,61;;;;;;320;320;260;320;260;320;320;320;260;320;320;320
posso usar mascara de argila todos os dias;BRL;30;0%;0%;Baixo;5;;;;;;;;30;20;30;20;20;30;40;20;20;20;20;20
poros abertos;BRL;5400;0%;-33%;Alto;82;0,31;3,53;;;;;;6600;6600;5400;5400;5400;5400;5400;5400;4400;4400;4400;4400
argila remove cravos;BRL;20;-33%;0%;Alto;93;;;;;;;;30;20;30;20;10;30;20;20;20;30;20;20
linha acne;BRL;40;-20%;0%;Alto;100;0,42;0,95;;;;;;40;50;30;30;30;50;50;50;50;50;40;40
argila verde pode secar no rosto;BRL;140;-18%;-36%;Baixo;4;0,33;0,7;;;;;;140;140;140;140;140;140;140;140;110;110;110;90
poros pele;BRL;210;0%;-19%;Baixo;28;0,35;1,08;;;;;;170;210;170;210;210;260;210;210;210;210;210;210
rotina skincare pele com acne;BRL;30;-67%;-75%;Alto;92;;;;;;;;50;30;20;20;20;30;30;30;20;30;10;10
argila rosa no rosto;BRL;210;-19%;-34%;Médio;47;0,36;1,1;;;;;;210;210;170;210;170;320;260;210;260;260;210;210
mascara de argila verde serve para que;BRL;20;0%;0%;Alto;84;;;;;;;;30;20;20;10;10;30;20;20;10;20;10;20
argila verde pode usar quantas vezes por semana;BRL;20;-50%;-50%;Baixo;21;;;;;;;;10;10;30;40;40;70;20;30;10;20;20;10
poros dilatados tratamento;BRL;880;30%;233%;Alto;100;0,94;2,28;;;;;;480;590;720;1000;880;720;720;880;880;1000;1000;1300
argila vermelha pele;BRL;30;-50%;-75%;Médio;58;;;;;;;;20;20;30;10;30;50;30;30;20;20;20;10
hidratante poros dilatados;BRL;20;50%;200%;Alto;100;1,6;3,61;;;;;;20;30;10;10;10;20;20;20;20;20;30;30
quanto tempo deixar a argila verde no rosto;BRL;320;0%;23%;Baixo;4;0,39;1,11;;;;;;260;260;320;390;320;390;390;320;390;320;320;320
mascara de argila verde quanto tempo;BRL;30;-50%;-50%;Baixo;17;;;;;;;;40;30;30;30;30;40;20;30;20;40;20;20
quantas vezes posso passar argila verde no rosto;BRL;20;-33%;100%;Baixo;5;;;;;;;;20;20;20;20;10;20;40;20;20;30;20;20
quanto tempo deixa argila verde no rosto;BRL;210;0%;24%;Baixo;2;0,61;1,11;;;;;;170;140;170;210;210;260;260;260;210;260;260;260
melhores produtos para espinhas e manchas;BRL;40;0%;-25%;Alto;100;1,14;2,87;;;;;;30;40;40;50;20;30;30;50;70;30;40;30
quantas vezes na semana usar argila;BRL;40;0%;150%;Baixo;2;;;;;;;;20;20;20;30;30;40;40;40;50;50;50;50
comprar argila vermelha;BRL;20;0%;-50%;Alto;100;0,31;0,94;;;;;;40;10;30;10;20;20;20;10;10;10;10;10
argila rosa na pele;BRL;40;0%;0%;Baixo;33;;;;;;;;30;40;40;30;40;40;40;40;40;30;30;30
argila verde no rosto quanto tempo;BRL;40;67%;25%;Baixo;12;;;;;;;;40;40;30;70;40;40;40;50;40;30;40;50
pele com muitos poros;BRL;20;-33%;100%;Alto;99;;;;;;;;30;20;20;10;10;20;30;20;30;30;20;20
quantas vezes por semana pode usar argila no rosto;BRL;90;0%;0%;Baixo;1;;;;;;;;90;70;90;70;50;90;90;110;90;90;90;90
argila avermelhada;BRL;20;-50%;-67%;Médio;54;;;;;;;;30;20;30;20;30;30;10;20;10;20;20;10
argila quantas vezes por semana;BRL;30;0%;-71%;Médio;37;;;;;;;;30;20;70;50;40;30;40;40;30;20;20;20
quantas vezes na semana pode usar argila no rosto;BRL;40;0%;-25%;Baixo;7;0,33;0,73;;;;;;40;40;40;30;30;40;40;30;40;30;30;30
quantas vezes por semana pode passar argila no rosto;BRL;90;22%;22%;Baixo;1;;;;;;;;90;90;110;90;70;110;110;110;90;90;90;110
kit para pele oleosa e com acne;BRL;50;50%;-40%;Alto;100;1,35;3,52;;;;;;70;50;50;90;30;20;50;110;20;20;10;30
qual o efeito da argila verde no rosto;BRL;20;0%;0%;Baixo;30;;;;;;;;10;20;20;20;20;20;20;20;10;20;20;20
posso fazer mascara de argila todos os dias;BRL;20;0%;0%;Baixo;18;;;;;;;;20;20;20;20;20;20;20;10;20;20;10;20
argila branca como passar no rosto;BRL;10;0%;∞;Médio;51;;;;;;;;0;0;0;0;0;30;20;20;10;20;20;20
argila verde tempo no rosto;BRL;10;0%;∞;Baixo;0;;;;;;;;0;0;0;50;40;30;10;20;10;10;10;10
mascaras para pele acneica;BRL;140;-18%;-36%;Alto;100;0,65;2,05;;;;;;110;140;110;110;170;210;210;170;170;110;110;90
pode usar argila todo dia no rosto;BRL;10;-50%;0%;Baixo;4;;;;;;;;10;10;10;10;10;20;10;30;10;20;10;10
máscara de argila usar quantas vezes na semana;BRL;20;0%;-67%;Médio;57;;;;;;;;20;30;30;20;40;30;20;20;10;10;10;10
produtos para diminuir a oleosidade da pele;BRL;20;100%;-33%;Alto;100;1,61;2,37;;;;;;20;20;30;30;10;20;20;20;10;10;10;20
passar argila no rosto todo dia;BRL;50;-29%;150%;Baixo;18;;;;;;;;40;50;70;50;50;70;70;40;30;70;50;50
quantas vezes na semana pode se usar argila no rosto;BRL;20;0%;100%;Baixo;0;;;;;;;;10;10;10;20;10;20;20;20;20;20;20;20
dermatologista trata espinhas;BRL;30;-25%;200%;Alto;95;0,76;2,02;;;;;;10;20;20;20;20;20;40;30;30;40;30;30
limpeza de pele poros abertos;BRL;30;0%;100%;Alto;100;1,59;3,59;;;;;;40;40;50;30;30;40;20;10;20;20;10;20
quantas vezes por semana posso passar argila no rosto;BRL;50;0%;25%;Baixo;1;;;;;;;;20;40;40;50;50;70;90;70;70;50;50;50
quantas vezes usar mascara de argila;BRL;30;-33%;-50%;Baixo;2;;;;;;;;40;30;50;40;30;30;20;40;30;30;30;20
argila no rosto quantas vezes por semana;BRL;90;-36%;0%;Baixo;2;;;;;;;;70;70;70;50;90;70;90;70;70;140;70;90
quantas vezes usar argila branca no rosto;BRL;30;-33%;-60%;Baixo;0;;;;;;;;30;40;30;30;20;20;20;10;30;30;30;20
argila vermelha quantas vezes usar;BRL;10;0%;-50%;Baixo;0;;;;;;;;20;20;10;10;10;20;20;10;10;10;10;10
pode usar argila no rosto todo dia;BRL;20;-50%;-50%;Baixo;0;;;;;;;;10;10;10;10;20;20;20;10;10;20;10;10
quanto tempo deixa a argila branca no rosto;BRL;210;-35%;-35%;Baixo;1;0,33;0,95;;;;;;210;210;210;210;210;260;260;210;170;260;210;170
tratamento clareador de pele;BRL;210;0%;-34%;Alto;100;0,76;1,78;;;;;;260;210;210;260;210;170;210;260;260;210;260;210
argila verde modo de usar;BRL;50;-29%;-29%;Médio;50;;;;;;;;70;50;70;40;50;70;50;50;50;70;50;50
quantas vezes posso usar mascara de argila no rosto;BRL;20;100%;100%;Médio;38;;;;;;;;20;30;20;20;10;20;20;20;20;20;40;40
quanto tempo devo ficar com argila verde no rosto;BRL;20;0%;0%;Baixo;0;;;;;;;;20;20;20;20;20;20;20;20;10;20;20;20
benefícios argila branca;BRL;1000;-23%;-23%;Baixo;32;0,36;1,11;;;;;;1300;1000;1000;1000;1000;1300;1300;1000;1000;1300;1000;1000
argila quantas vezes na semana;BRL;90;22%;22%;Baixo;29;;;;;;;;70;70;70;70;90;110;140;110;90;90;90;110
hidratante facial antiacne;BRL;320;-33%;-33%;Alto;100;2,33;3,09;;;;;;320;260;260;260;260;320;320;320;320;390;320;260
pode passar argila todo dia no rosto;BRL;30;-25%;50%;Baixo;0;;;;;;;;20;10;10;20;20;40;50;40;40;40;40;30
argila no rosto todo dia;BRL;20;100%;-33%;Baixo;33;;;;;;;;20;10;20;30;30;20;20;30;20;10;10;20
argila vermelha no rosto;BRL;480;23%;-46%;Médio;66;0,38;0,9;;;;;;590;480;590;590;590;720;720;480;480;260;210;320
mascara de argila quantas vezes usar;BRL;40;-25%;50%;Médio;54;;;;;;;;40;30;10;40;30;70;70;50;40;40;30;30
quanto tempo deixar argila branca no rosto;BRL;140;-18%;-18%;Baixo;1;;;;;;;;140;140;140;140;110;110;170;110;110;170;140;140
beneficios da mascara de argila rosa;BRL;20;0%;-33%;Alto;71;;;;;;;;20;30;10;20;20;20;30;30;20;20;30;20
argila para acne e manchas;BRL;40;0%;-44%;Alto;100;1,21;5,31;;;;;;50;30;50;20;20;30;50;40;20;50;30;50
efeitos da argila branca no rosto;BRL;30;0%;-50%;Baixo;0;;;;;;;;20;30;20;30;30;30;40;30;20;20;20;20
quantas vezes na semana usar argila branca;BRL;20;-50%;∞;Baixo;2;;;;;;;;0;30;20;30;20;20;40;20;10;40;30;20
quantas vezes por semana posso usar argila no rosto;BRL;90;22%;120%;Baixo;0;;;;;;;;70;70;50;50;50;90;90;90;110;90;70;110
argila no rosto;BRL;1900;-16%;-33%;Médio;41;0,35;1,04;;;;;;1900;1900;1900;1900;1600;1900;1900;1900;1600;1900;1600;1600
argila rosa rosto;BRL;70;80%;29%;Alto;100;0,58;2,85;;;;;;70;70;50;50;70;70;70;70;70;50;70;90
diferença espinha e cravo;BRL;20;100%;∞;Baixo;27;;;;;;;;0;0;0;0;0;30;40;10;20;20;20;40
argila usar quantas vezes na semana;BRL;10;100%;0%;Médio;43;;;;;;;;20;10;20;10;10;20;10;20;20;10;10;20
para serve argila verde;BRL;20;-25%;200%;Médio;35;;;;;;;;10;10;10;10;10;10;30;50;40;40;30;30
posso passar argila no rosto todos os dias;BRL;50;-18%;200%;Baixo;2;;;;;;;;10;20;30;10;50;70;40;20;50;110;110;90
propriedades da argila rosa;BRL;90;0%;29%;Médio;36;;;;;;;;90;90;50;70;70;70;90;110;90;90;70;90
posso usar argila quantas vezes por semana;BRL;20;-50%;-50%;Baixo;0;;;;;;;;20;20;20;30;10;20;30;20;20;20;20;10
clareador de;BRL;140;21%;0%;Alto;97;0,45;1,71;;;;;;170;110;140;140;110;140;170;110;140;140;140;170
mascara argila verde beneficios;BRL;40;25%;25%;Alto;94;0,42;0,93;;;;;;30;40;50;40;40;40;40;30;30;40;50;50
quanto tempo a argila branca deve ficar no rosto;BRL;10;0%;∞;Baixo;1;;;;;;;;0;0;0;0;0;0;0;30;40;30;30;30
argila branca usar quantas vezes por semana;BRL;40;-60%;0%;Baixo;30;;;;;;;;30;40;30;40;30;40;50;30;50;50;50;20
mascara de argila pode secar no rosto;BRL;20;0%;-50%;Baixo;27;;;;;;;;30;30;10;10;10;20;20;20;20;10;20;10
quantas vezes por semana devo usar argila no rosto;BRL;20;0%;-33%;Baixo;2;;;;;;;;10;20;20;20;20;20;20;10;20;20;20;20
quantas vezes pode usar argila no rosto;BRL;260;-18%;23%;Baixo;1;0,63;1,11;;;;;;260;210;260;260;260;320;320;260;260;390;320;320
argila branca quantas vezes usar;BRL;30;67%;67%;Médio;38;;;;;;;;30;20;30;10;30;20;20;30;20;30;40;50
posso usar argila no rosto todos os dias;BRL;30;33%;100%;Baixo;0;;;;;;;;20;20;30;30;20;30;20;40;30;30;40;40
quantas vezes por semana usar argila;BRL;50;-20%;-43%;Baixo;1;;;;;;;;70;70;50;50;40;70;50;50;50;50;50;40
beneficios mascara de argila verde;BRL;40;50%;-40%;Médio;57;;;;;;;;30;40;30;40;40;50;30;30;30;20;30;30
pode deixar secar a argila no rosto;BRL;70;-29%;-29%;Baixo;1;;;;;;;;70;50;50;70;40;70;90;90;70;70;70;50
quantas vezes posso passar argila branca no rosto;BRL;20;0%;50%;Baixo;0;;;;;;;;10;10;10;20;20;30;30;20;20;30;20;30
quanto tempo devo deixar argila verde no rosto;BRL;10;0%;-50%;Baixo;4;;;;;;;;10;20;20;10;10;10;10;20;10;10;10;10
acne máscara;BRL;320;0%;-33%;Alto;97;0,28;1,31;;;;;;390;320;320;320;260;320;260;320;260;260;260;260
quantas vezes pode passar argila branca no rosto;BRL;90;-50%;0%;Baixo;0;;;;;;;;30;50;70;70;90;90;110;110;90;140;110;70
mascara de argila tempo;BRL;20;0%;-75%;Baixo;27;;;;;;;;30;30;20;10;20;40;20;20;20;10;10;10
máscara de argila natural;BRL;50;-25%;-57%;Alto;100;0,44;1,73;;;;;;90;90;50;50;70;50;50;70;40;40;40;30
tratar poros dilatados;BRL;40;-25%;-25%;Alto;100;0,9;2,95;;;;;;40;40;30;50;40;50;70;50;40;40;20;30
mascara de argila deixar secar ou nao;BRL;20;0%;-67%;Médio;59;;;;;;;;20;20;30;30;20;20;20;20;10;10;20;10
pode passar argila verde todo dia;BRL;30;-25%;0%;Baixo;0;;;;;;;;40;20;40;30;30;30;40;30;20;40;30;30
produtos para poros;BRL;90;75%;-22%;Alto;100;0,79;2,44;;;;;;70;90;110;90;70;70;90;90;50;40;70;70
linha para acne;BRL;50;-20%;-56%;Alto;100;0,7;2,38;;;;;;50;30;30;70;40;40;70;70;90;50;50;40
argila vermelha rosto;BRL;40;0%;0%;Alto;88;;;;;;;;50;40;30;50;50;70;40;30;40;50;30;50
poros dilatados solução;BRL;10;∞;-50%;Alto;100;;;;;;;;10;10;20;10;10;10;10;10;10;0;10;10
quanto tempo devo deixar a argila verde no rosto;BRL;20;100%;0%;Baixo;1;;;;;;;;20;30;30;30;20;20;20;30;20;10;10;20
antes e depois da argila verde;BRL;30;50%;-40%;Baixo;1;;;;;;;;30;40;30;20;30;30;40;30;20;20;20;30
argila de rosto;BRL;210;-19%;-19%;Alto;100;0,34;1;;;;;;210;260;210;210;170;210;320;260;260;260;210;210
dermatologista pele oleosa;BRL;20;50%;50%;Alto;98;0,75;3,58;;;;;;20;20;20;20;40;30;10;20;20;20;20;30
pode deixar a argila secar na pele;BRL;10;-50%;-50%;Baixo;0;;;;;;;;10;10;10;10;10;10;10;10;20;20;20;10
quantas vezes posso passar argila no rosto;BRL;110;0%;0%;Baixo;1;;;;;;;;110;90;90;90;90;110;110;110;90;110;110;110
mascara para poros;BRL;70;0%;0%;Alto;100;0,94;4,85;;;;;;70;90;90;70;70;70;70;70;50;70;70;70
os poros da pele;BRL;20;100%;-33%;Médio;61;0,34;0,77;;;;;;20;30;20;20;10;20;20;20;20;10;20;20
quantas vezes na semana devo usar argila no rosto;BRL;20;0%;100%;Baixo;3;;;;;;;;20;10;20;30;20;20;20;30;20;20;30;20
quantas vezes na semana pode passar argila no rosto;BRL;140;-19%;89%;Baixo;1;;;;;;;;90;110;110;90;90;140;170;140;170;210;170;170
tratamento para poros;BRL;50;25%;0%;Alto;100;0,49;1,97;;;;;;70;70;70;50;70;50;70;40;40;40;50;50
argila verde para o rosto beneficios;BRL;40;-33%;-78%;Médio;36;;;;;;;;50;50;50;30;30;30;50;40;20;30;20;20
limpeza de pele oleosa produtos;BRL;20;0%;-75%;Alto;100;1,94;2,41;;;;;;20;30;20;20;10;30;10;20;10;10;20;10
tratamento de poros dilatados;BRL;50;75%;40%;Alto;100;0,95;2,29;;;;;;40;50;50;70;30;70;70;30;70;40;70;70
argila secar no rosto;BRL;170;0%;0%;Médio;35;;;;;;;;170;140;170;140;140;170;260;170;170;170;170;170
argila verde pode passar todo dia;BRL;30;-67%;-50%;Baixo;0;;;;;;;;30;20;40;20;10;20;40;70;50;30;10;10
mascara de argila rosa beneficios;BRL;140;21%;55%;Alto;87;0,44;2,06;;;;;;90;90;90;110;110;90;90;170;170;140;170;170
melhorar poros dilatados;BRL;20;-33%;100%;Alto;100;0,46;3,52;;;;;;10;10;20;20;20;20;20;20;20;30;20;20
pode passar argila no rosto todo dia;BRL;70;0%;80%;Baixo;2;;;;;;;;70;50;50;40;50;50;70;90;70;90;70;90
pode usar argila todos os dias no rosto;BRL;10;-67%;∞;Baixo;0;;;;;;;;0;0;0;0;0;0;0;0;20;30;10;10
quantas vezes posso usar argila verde no rosto;BRL;30;50%;0%;Baixo;4;;;;;;;;20;30;30;30;40;50;30;20;30;20;30;30
quantas vezes usar argila;BRL;40;-25%;-57%;Baixo;0;;;;;;;;70;50;50;70;20;40;40;30;20;40;20;30
quanto tempo com argila no rosto;BRL;50;-20%;-43%;Baixo;3;;;;;;;;50;70;70;70;50;50;70;50;50;50;40;40
tratamento para poros abertos;BRL;260;24%;-34%;Alto;100;0,55;2,22;;;;;;320;320;260;320;320;260;210;260;170;170;210;210
kit pele oleosa e acneica;BRL;40;150%;150%;Alto;100;1,54;3,61;;;;;;40;20;30;50;20;40;30;40;20;20;70;50
tratamento de poros;BRL;20;200%;200%;Alto;99;0,83;2,01;;;;;;20;10;20;30;20;30;40;30;10;10;20;30
usar argila no rosto quantas vezes por semana;BRL;10;-33%;∞;Baixo;0;;;;;;;;0;0;0;0;0;0;30;30;20;30;30;20
quantas vezes na semana posso usar argila;BRL;20;0%;-33%;Baixo;2;;;;;;;;20;10;20;30;10;30;30;30;10;20;20;20
quantas vezes pode fazer mascara de argila;BRL;20;0%;0%;Médio;55;;;;;;;;20;20;10;20;10;30;20;20;20;20;30;20
argila verde beneficios para o rosto;BRL;260;86%;-46%;Médio;45;0,53;1,33;;;;;;480;390;320;320;320;390;170;90;140;140;260;260
mascara e espinha;BRL;140;-44%;-76%;Alto;82;0,7;1,12;;;;;;170;170;170;110;140;170;170;140;140;90;70;50
produtos para pele oleosa e poros dilatados;BRL;70;57%;57%;Alto;100;1,68;3,5;;;;;;50;70;70;70;50;90;50;90;70;70;110;110
quanto tempo com a argila no rosto;BRL;20;0%;0%;Baixo;0;;;;;;;;20;10;10;30;20;30;20;30;20;20;20;20
acne por uso de máscara;BRL;170;-35%;-66%;Alto;85;0,16;1,12;;;;;;260;170;170;170;140;170;110;140;140;170;110;110
argila vermelha no rosto beneficios;BRL;10;0%;∞;Baixo;0;;;;;;;;0;0;0;40;30;20;30;20;10;10;10;10
argila para manchas de acne;BRL;260;0%;52%;Alto;96;1,58;5,29;;;;;;210;210;210;170;170;210;260;260;320;320;320;320
modo de usar argila branca;BRL;50;0%;0%;Médio;35;;;;;;;;50;40;50;50;50;70;40;50;70;70;50;70
argila pode secar no rosto;BRL;480;-19%;-19%;Baixo;2;;;;;;;;390;390;480;480;320;480;590;480;390;480;390;390
beneficios argila rosa;BRL;590;-18%;0%;Baixo;32;0,4;2,09;;;;;;590;480;390;390;390;720;720;590;590;720;590;590
reduz poros dilatados;BRL;20;0%;-33%;Alto;100;0,65;2,25;;;;;;20;10;10;20;20;20;20;30;70;20;20;20
argila no rosto quanto tempo;BRL;70;-22%;0%;Baixo;3;;;;;;;;70;50;40;40;40;50;50;70;70;90;90;70
argila pro rosto;BRL;480;-19%;-34%;Alto;98;0,33;1,08;;;;;;590;480;480;480;480;590;590;590;480;480;480;390
quantas vezes pode passar argila no rosto;BRL;390;83%;126%;Baixo;2;0,36;1,11;;;;;;320;260;390;320;320;320;390;390;320;480;590;880
