Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
vela hidratante;BRL;110;-18%;56%;Alto;100;0,33;2,71;;;;;;50;110;110;30;40;70;70;140;140;170;210;140
esfoliante facial granado;BRL;70;40%;-36%;Alto;100;0,27;1,29;;;;;;70;70;90;90;70;70;90;90;70;50;50;70
creme corporal esfoliante;BRL;50;25%;150%;Alto;100;0,89;2,4;;;;;;70;40;40;70;50;40;40;40;40;40;40;50
sabonete esfoliante para o rosto nivea;BRL;70;0%;-36%;Alto;100;0,28;2,11;;;;;;70;70;70;70;50;110;70;70;50;70;90;70
esfoliante para o rosto granado;BRL;20;200%;-40%;Alto;100;0,27;1,44;;;;;;30;20;20;10;30;20;30;20;20;10;30;30
melhor esfoliante rosto;BRL;40;33%;0%;Alto;100;0,83;2,06;;;;;;40;30;40;30;30;50;30;40;40;30;40;40
sais banheira;BRL;90;29%;0%;Alto;100;0,34;1,1;;;;;;70;50;90;140;70;90;140;90;110;70;90;90
preço sais de banho;BRL;20;0%;-67%;Alto;100;;;;;;;;20;30;20;10;20;10;40;20;10;10;10;10
sais para escalda pes;BRL;30;0%;0%;Alto;100;0,22;0,78;;;;;;20;30;40;20;40;30;40;40;30;30;40;30
beneficios do sabonete esfoliante;BRL;20;0%;100%;Baixo;27;0,65;1,12;;;;;;20;10;10;20;10;30;20;10;10;20;20;20
esfoliante corporal para banho;BRL;260;23%;357%;Alto;100;0,72;2,62;;;;;;90;260;170;260;170;260;210;210;320;260;320;320
creme de esfoliação corporal;BRL;90;-43%;-56%;Alto;100;0,94;2,39;;;;;;110;140;110;140;90;110;90;70;70;70;50;40
esfoliante corporal melhor;BRL;20;0%;0%;Alto;100;0,83;2,99;;;;;;20;20;20;40;20;10;10;10;20;20;10;20
sais de banho comprar;BRL;210;-36%;-85%;Alto;100;0,42;1,58;;;;;;390;320;390;320;210;260;210;110;90;110;90;70
sais de banho para chuveiro;BRL;320;-19%;-35%;Alto;100;0,19;0,6;;;;;;390;320;390;320;320;260;390;320;320;210;170;170
esfoliante de;BRL;20;-50%;0%;Médio;35;;;;;;;;30;20;10;10;20;30;20;20;20;20;20;10
oleo iluminador corporal;BRL;260;23%;88%;Alto;100;0,4;1,82;;;;;;210;260;390;590;320;260;170;170;170;260;260;320
esfoliante quimico corporal;BRL;40;25%;67%;Alto;100;0,83;2,3;;;;;;30;10;30;40;20;30;40;30;40;40;70;50
sais de banho artesanal;BRL;210;24%;0%;Alto;100;0,26;0,93;;;;;;210;170;260;170;170;210;260;210;260;210;260;260
esfoliação corporal valor;BRL;30;-25%;0%;Alto;68;0,8;2,48;;;;;;40;20;40;50;30;40;20;40;20;40;40;30
esfoliante de arroz;BRL;260;0%;-33%;Alto;97;0,35;2,07;;;;;;260;260;210;260;260;260;320;260;320;260;260;260
receita de vela de massagem;BRL;20;0%;200%;Alto;91;;;;;;;;10;20;10;20;20;10;10;40;20;30;10;30
sabonete em barra esfoliante;BRL;110;22%;-35%;Alto;100;0,69;1,4;;;;;;110;90;90;140;90;110;140;140;110;90;90;110
gomage corporal;BRL;1300;30%;0%;Alto;99;0,49;1,32;;;;;;1300;1300;1000;1300;1000;1000;1000;1300;1000;1000;1300;1300
sais de banho preço;BRL;90;0%;-50%;Alto;100;0,22;0,63;;;;;;140;140;90;140;40;50;50;70;90;70;50;70
creme hidratante antisséptico;BRL;30;-20%;33%;Alto;96;0,78;2,54;;;;;;30;20;40;20;20;30;30;40;30;50;30;40
esfoliante corpo e rosto;BRL;90;56%;100%;Alto;100;0,72;2,54;;;;;;70;70;70;90;70;70;110;70;90;90;110;140
oleo corporal iluminador;BRL;90;57%;22%;Alto;100;0,49;2,24;;;;;;110;90;110;110;70;70;70;50;90;70;50;110
vela de massagem eudora;BRL;50;0%;-43%;Alto;100;0,18;0,87;;;;;;30;70;30;40;30;40;50;70;70;40;70;40
creme para esfoliação corporal;BRL;110;22%;0%;Alto;100;0,82;2,32;;;;;;110;110;90;90;90;110;140;90;110;90;50;110
esfoliante corporal ideal;BRL;30;100%;-33%;Alto;98;0,37;2,51;;;;;;40;40;30;40;20;40;20;10;20;10;20;20
creme esfoliante corpo;BRL;30;0%;-33%;Alto;100;0,96;2,51;;;;;;70;20;20;20;20;30;30;30;10;20;20;20
oq e esfoliante;BRL;110;-18%;-18%;Médio;36;0,36;1;;;;;;90;90;110;110;90;170;110;140;110;110;140;90
banheira com sais;BRL;40;75%;75%;Alto;79;0,66;2,24;;;;;;50;40;50;50;30;40;50;40;30;40;50;70
esfoliantes corporais;BRL;720;0%;50%;Alto;100;0,74;2,81;;;;;;720;720;720;880;720;880;880;720;720;720;720;720
escalda pés sais;BRL;20;33%;∞;Alto;100;;;;;;;;0;0;0;0;0;50;40;30;30;30;40;40
esfoliante corporal melhores;BRL;50;40%;133%;Alto;100;0,77;3,01;;;;;;40;40;40;50;40;40;70;70;50;50;50;70
esfoliante corporal qual o melhor;BRL;30;0%;0%;Alto;100;0,77;3,01;;;;;;30;20;30;40;20;50;40;40;40;40;20;40
esfoliante arroz;BRL;40;0%;-40%;Alto;100;;;;;;;;40;50;30;30;40;50;30;40;50;30;50;30
esfoliante banho;BRL;70;-29%;150%;Alto;100;0,67;2,53;;;;;;50;50;50;50;50;90;70;70;70;70;90;50
o hidratante;BRL;110;27%;27%;Alto;78;2,17;10,36;;;;;;70;90;90;90;70;90;110;140;110;110;110;140
sais de banho de chuveiro;BRL;110;29%;29%;Alto;100;0,24;0,52;;;;;;110;140;110;90;110;90;140;140;90;70;90;90
sais de banho vegano;BRL;40;50%;50%;Alto;100;0,45;1,53;;;;;;40;40;40;40;20;20;70;40;40;20;30;30
sabonete carambola;BRL;20;-50%;∞;Alto;94;;;;;;;;0;0;0;0;0;0;70;50;30;20;30;10
esfoliante corporal abrasivo;BRL;40;0%;-50%;Alto;100;0,7;2,6;;;;;;70;40;20;90;10;70;50;50;20;20;40;20
pó esfoliante;BRL;50;0%;0%;Alto;100;0,35;2,13;;;;;;30;20;30;90;90;110;110;50;20;30;40;30
esfoliante para rosto e corpo;BRL;40;25%;67%;Alto;100;0,74;1,88;;;;;;40;20;30;30;30;40;30;50;50;40;50;50
esfoliante corporal banho;BRL;140;0%;320%;Alto;100;0,73;2,52;;;;;;90;110;90;110;70;170;110;210;170;210;210;210
esfoliante corporal para pele seca;BRL;20;-50%;-75%;Alto;100;0,79;2,29;;;;;;20;20;20;10;10;20;10;20;20;20;30;10
bom esfoliante corporal;BRL;20;100%;100%;Alto;100;0,69;2,89;;;;;;10;10;20;10;20;20;30;20;10;10;10;20
esfoliante para o rosto vegano;BRL;50;40%;133%;Alto;100;0,75;2,28;;;;;;50;50;50;30;40;40;50;90;70;50;40;70
gel iluminador corporal;BRL;70;0%;-44%;Alto;100;0,22;0,68;;;;;;110;110;110;110;90;50;50;30;90;50;70;50
melhor esfoliante corporal;BRL;720;22%;22%;Alto;100;0,75;2,94;;;;;;720;720;720;880;720;880;880;720;720;720;880;880
benefícios de esfoliar a pele;BRL;90;-18%;180%;Baixo;11;0,32;1,11;;;;;;50;40;40;70;50;90;110;110;140;170;110;140
esfoliante em pó;BRL;70;-57%;-79%;Alto;100;0,54;3,01;;;;;;70;140;70;90;70;70;70;90;50;70;70;30
sabonete esfoliante em barra;BRL;170;0%;0%;Alto;100;0,54;1,73;;;;;;210;170;170;170;170;170;210;170;170;210;210;210
esfoliantes corporais baratos;BRL;50;75%;0%;Alto;100;0,38;2,23;;;;;;10;30;70;70;50;50;70;40;30;40;40;70
hidratante na pele;BRL;30;33%;33%;Médio;34;1,23;2,97;;;;;;20;20;20;30;30;20;50;30;40;30;30;40
sabonete esfoliante barra;BRL;70;0%;0%;Alto;100;0,71;2,51;;;;;;70;50;50;70;50;70;90;70;90;90;70;90
esfoliante para o rosto e corpo;BRL;40;-25%;0%;Alto;100;0,66;1,84;;;;;;50;30;30;30;20;70;40;30;30;40;50;30
benefícios da esfoliação;BRL;260;0%;23%;Baixo;7;0,33;1,12;;;;;;210;210;170;210;170;210;260;320;260;320;320;320
esfoliante corporal bom;BRL;90;0%;0%;Alto;100;0,71;3,01;;;;;;90;70;70;90;110;90;110;90;50;70;110;70
hidramais gel esfoliante;BRL;40;25%;0%;Alto;100;0,32;0,88;;;;;;20;30;30;30;40;50;40;50;40;40;50;50
esfoliante de pele;BRL;590;0%;-18%;Alto;100;0,59;1,35;;;;;;720;590;590;720;590;720;590;590;590;590;720;590
esfoliante em barra;BRL;40;0%;-25%;Alto;100;0,5;1,6;;;;;;50;40;20;30;20;50;20;40;40;30;90;30
sais para pés;BRL;30;50%;50%;Alto;100;0,28;0,44;;;;;;50;30;30;70;20;20;30;20;40;20;30;30
esfoliante corporal sens hinode;BRL;30;-67%;-86%;Alto;69;;;;;;;;30;30;30;40;20;30;20;40;20;30;20;10
fazer sais de banho;BRL;20;-50%;-50%;Alto;100;;;;;;;;20;20;20;20;20;20;30;30;20;20;10;10
esfoliante corporal barato;BRL;320;-33%;0%;Alto;100;0,38;1,47;;;;;;320;320;320;390;320;390;390;320;320;390;320;260
esfoliante corporal pele seca;BRL;30;-33%;-50%;Alto;100;0,94;2,37;;;;;;20;50;20;20;10;30;20;20;20;30;40;20
mousse corporal;BRL;260;23%;88%;Alto;100;0,32;1,1;;;;;;210;260;210;210;210;210;260;260;210;260;390;320
mousse hidratante corporal;BRL;90;100%;250%;Alto;100;0,99;2,36;;;;;;70;70;70;70;70;90;140;50;70;70;90;140
foto de esfoliante;BRL;40;-40%;-40%;Médio;45;;;;;;;;30;30;30;40;30;40;50;50;50;50;20;30
esfoliante corporal natural;BRL;170;-18%;-18%;Alto;100;0,72;2,36;;;;;;260;170;170;210;210;260;170;170;210;170;170;140
hidramais esfoliante rosto;BRL;20;0%;-86%;Alto;100;0,24;0,98;;;;;;50;20;30;30;10;20;20;10;20;10;20;10
esfoliantes corporais bons;BRL;30;-50%;-67%;Alto;100;0,84;3,03;;;;;;40;40;30;30;10;30;40;30;20;20;10;10
um bom esfoliante para o rosto;BRL;20;0%;-33%;Alto;100;0,76;1,12;;;;;;20;30;40;30;30;10;10;10;10;20;20;20
esfoliação corporal natural;BRL;170;-18%;-18%;Alto;100;0,72;2,36;;;;;;260;170;170;210;210;260;170;170;210;170;170;140
receita sal de banho;BRL;20;100%;0%;Alto;96;;;;;;;;20;10;20;10;10;20;20;20;20;10;10;20
hidratante corporal iluminador;BRL;170;55%;0%;Alto;100;1,17;2,57;;;;;;170;140;260;210;170;140;90;170;140;110;170;170
hidratante para o corpo;BRL;880;-12%;0%;Alto;100;1,59;5,45;;;;;;720;720;720;880;720;880;880;880;720;1000;1000;880
esfoliante corporal resenha;BRL;50;50%;-67%;Alto;100;0,32;2,41;;;;;;170;70;40;50;70;30;30;20;20;20;30;30
esfoliante corporal artesanal;BRL;30;0%;-33%;Alto;100;0,44;2,9;;;;;;10;30;30;20;30;20;50;30;20;20;20;20
limpeza de pele esfoliante;BRL;50;-40%;-57%;Alto;100;0,31;1,61;;;;;;40;30;50;40;40;50;50;50;50;50;50;30
esfoliante corporal vegano;BRL;210;24%;133%;Alto;100;0,78;2,75;;;;;;140;110;140;170;210;170;260;320;210;170;260;210
sais de banho receita;BRL;140;-18%;-47%;Alto;97;0,45;1,12;;;;;;210;210;210;110;70;90;140;170;140;110;70;90
importancia da esfoliação corporal;BRL;40;-20%;0%;Baixo;8;0,51;2,51;;;;;;20;40;30;30;30;70;50;50;40;50;40;40
hidratante de corpo;BRL;260;0%;24%;Alto;97;2,07;9,78;;;;;;210;260;170;170;170;210;260;260;260;260;320;260
sais de banho efervescentes;BRL;170;-18%;-18%;Alto;100;0,29;1,04;;;;;;140;110;170;170;140;140;170;170;210;170;170;140
sais para escalda pés;BRL;390;22%;22%;Alto;100;0,22;0,62;;;;;;320;320;390;320;320;390;590;480;390;320;480;390
hidratante esfoliante;BRL;70;-36%;0%;Alto;100;0,72;2,59;;;;;;50;50;70;90;70;70;70;90;70;110;70;70
esfoliante corporal potente;BRL;90;0%;-71%;Alto;100;0,89;2,93;;;;;;210;110;110;110;70;110;90;90;70;50;40;50
sais para os pés;BRL;70;75%;40%;Alto;100;0,18;0,43;;;;;;70;90;90;90;70;70;70;90;50;40;90;70
sabonete esfoliante rosto natura;BRL;30;-50%;-60%;Alto;100;0,77;1,42;;;;;;40;40;30;40;40;30;40;40;20;40;20;20
hidratante para corpo;BRL;320;-46%;-19%;Alto;100;2,02;9,69;;;;;;320;320;260;260;260;320;390;320;320;480;480;260
receita sais de banho;BRL;90;0%;0%;Alto;98;;;;;;;;90;90;110;90;90;90;140;140;90;90;70;90
esfoliante corporal forte;BRL;70;40%;0%;Alto;100;0,76;2,99;;;;;;70;70;90;110;70;110;70;70;90;50;70;70
esfoliante corporal masculino;BRL;170;24%;24%;Alto;100;0,67;2,34;;;;;;140;140;140;210;170;210;210;260;140;170;210;210
hinode esfoliante corporal;BRL;40;50%;-40%;Alto;100;0,33;2,09;;;;;;40;50;30;70;20;40;40;40;20;20;30;30
esfoliante corporal cheiroso;BRL;50;80%;125%;Alto;100;0,73;2,53;;;;;;40;30;70;50;90;70;50;50;40;50;70;90
esfoliação do corpo;BRL;20;100%;-33%;Médio;66;0,34;2,52;;;;;;20;20;20;40;20;10;10;10;20;10;20;20
esfoliante beneficios;BRL;90;0%;0%;Baixo;22;0,36;1,12;;;;;;90;70;90;90;70;70;90;90;50;90;90;90
esfoliante corporal grosso;BRL;30;-20%;33%;Alto;100;0,73;2,28;;;;;;30;40;20;40;30;50;30;40;20;50;20;40
os melhores esfoliantes corporais;BRL;30;50%;50%;Alto;100;0,74;2,82;;;;;;30;30;30;40;40;40;40;40;30;20;30;30
esfoliante com arroz;BRL;140;-18%;-57%;Baixo;15;;;;;;;;170;140;140;170;140;170;170;140;110;110;110;90
sabonete esfoliante para o rosto natura;BRL;50;-20%;-20%;Alto;100;0,49;3,25;;;;;;50;40;40;70;50;70;40;70;40;50;50;40
beneficios esfoliação corporal;BRL;70;-22%;40%;Médio;35;0,35;2,51;;;;;;50;90;40;50;70;110;70;50;40;90;90;70
sabonete em espuma para mãos;BRL;110;56%;0%;Alto;100;0,33;2,52;;;;;;140;140;140;140;90;110;140;70;70;90;140;140
hidratação para o corpo;BRL;90;-36%;-50%;Alto;98;0,86;2,2;;;;;;90;110;90;90;90;90;90;70;90;110;90;70
esfoliante para o rosto needs;BRL;50;-20%;-20%;Alto;100;0,39;1,09;;;;;;30;30;50;50;30;70;50;50;50;50;50;40
melhores esfoliantes corporais;BRL;480;-19%;0%;Alto;100;0,9;2,99;;;;;;390;480;480;590;480;590;590;480;390;480;480;390
função do esfoliante;BRL;50;67%;0%;Baixo;11;0,49;0,74;;;;;;50;50;30;20;30;50;50;70;50;30;50;50
nivea esfoliante corporal;BRL;720;0%;22%;Alto;100;0,4;2,5;;;;;;480;590;590;590;1000;880;720;720;590;720;720;720
esfoliante hidratante;BRL;40;25%;25%;Alto;100;0,73;2,47;;;;;;30;50;50;40;20;50;50;50;30;40;50;50
esfoliante corporal nivea;BRL;3600;0%;24%;Alto;100;0,38;1,47;;;;;;2900;4400;3600;4400;5400;5400;3600;3600;3600;3600;3600;3600
creme para esfoliação;BRL;40;0%;0%;Alto;100;0,49;1,12;;;;;;40;40;30;50;40;50;40;40;30;40;30;40
esfoliante corporal da nivea;BRL;70;29%;29%;Alto;100;0,38;1,58;;;;;;30;40;30;50;110;140;110;70;70;70;70;90
esfoliante corporal panvel;BRL;70;75%;0%;Alto;100;1,35;2,99;;;;;;110;70;140;90;70;70;90;50;70;40;50;70
sabonete esfoliante todo dia;BRL;20;50%;0%;Alto;100;0,99;1,43;;;;;;20;40;10;20;20;30;20;30;20;20;20;30
benefícios do esfoliante;BRL;50;75%;40%;Baixo;30;0,32;0,76;;;;;;50;50;30;50;40;70;50;50;50;40;40;70
esfoliação para o corpo;BRL;1600;0%;-32%;Alto;100;0,49;2,28;;;;;;1600;1900;1600;1900;1300;1600;1600;1300;1300;1300;1300;1300
esfoliante corporal receita;BRL;30;50%;0%;Médio;45;;;;;;;;20;30;20;30;20;30;30;20;20;20;30;30
