Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
ácido glicólico pele oleosa;BRL;50;0%;-20%;Alto;100;0,65;3,57;;;;;;40;30;50;70;40;70;50;70;30;40;50;40
musquee oleo de rosa mosqueta;BRL;50;-22%;0%;Alto;100;0,34;50,39;;;;;;30;50;70;40;50;50;30;50;110;90;50;70
óleo de rosa mosqueta trilogy;BRL;170;-35%;-66%;Alto;100;0,23;0,73;;;;;;260;170;90;140;140;170;210;170;110;170;170;110
posso tomar óleo de copaíba;BRL;40;25%;150%;Médio;63;;;;;;;;40;20;30;30;20;50;40;40;50;40;30;50
kit para rosto oleoso;BRL;70;0%;0%;Alto;100;0,78;1,82;;;;;;70;90;70;70;70;140;70;50;50;70;110;70
rotina de skincare pele acneica;BRL;90;50%;600%;Alto;100;0,89;2,56;;;;;;30;40;20;30;30;70;70;90;110;140;140;210
óleo de rosa mosqueta phytoterápica resenha;BRL;40;-50%;-60%;Alto;100;;;;;;;;50;40;20;40;20;50;70;50;40;40;40;20
benefício do óleo copaíba;BRL;110;-35%;0%;Alto;70;0,17;1,16;;;;;;110;90;110;110;110;110;110;140;170;170;110;110
pele oleosa pode usar oleo de rosa mosqueta;BRL;50;40%;133%;Médio;66;0,41;10,72;;;;;;40;30;20;40;50;70;40;50;50;50;50;70
óleo de rosa mosqueta musquée 50ml herbarium resenha;BRL;20;100%;-78%;Alto;100;;;;;;;;70;40;20;40;10;20;20;10;10;10;10;20
oleo para espinha;BRL;210;0%;24%;Alto;98;0,74;1,12;;;;;;170;140;170;210;170;210;260;210;170;210;170;210
hidratante facial para pele com acne;BRL;90;27%;27%;Alto;100;2,18;2,64;;;;;;70;70;70;50;90;70;70;140;90;110;90;140
beneficios do oleo copaiba;BRL;110;-35%;0%;Alto;70;0,17;1,16;;;;;;110;90;110;110;110;110;110;140;170;170;110;110
benefícios óleo de copaíba;BRL;140;-36%;-36%;Alto;79;0,26;1,43;;;;;;110;110;110;140;110;140;140;140;140;140;140;90
rotina pele oleosa;BRL;210;-21%;-72%;Alto;100;1,05;2,57;;;;;;320;260;260;320;210;260;260;210;140;140;140;110
para pele oleosa;BRL;210;24%;24%;Alto;100;0,89;2,13;;;;;;210;170;260;260;170;260;210;210;260;210;260;260
cuidados com pele oleosa e acneica;BRL;50;100%;-43%;Alto;74;1,57;2,54;;;;;;70;70;50;40;50;50;50;40;10;20;30;40
óleo de rosa mosqueta comprar;BRL;320;-19%;-64%;Alto;100;0,37;1,54;;;;;;480;320;210;390;260;390;260;320;210;260;210;210
creme rosa mosqueta para o rosto;BRL;70;56%;-33%;Alto;100;0,39;1,38;;;;;;90;90;40;90;30;50;90;90;50;90;90;140
preço do rosa mosqueta;BRL;50;-25%;-40%;Alto;100;0,15;0,61;;;;;;50;50;30;40;70;90;70;90;30;40;50;30
creme para rosto oleoso e com acne;BRL;70;0%;-44%;Alto;100;1,64;2,56;;;;;;70;90;90;70;90;90;110;50;50;50;70;50
oleo de mosqueta puro;BRL;70;0%;29%;Alto;100;0,32;0,81;;;;;;70;30;20;30;30;110;70;90;70;90;110;90
ácido glicólico produtos;BRL;260;-33%;-71%;Alto;100;0,95;2,51;;;;;;480;320;210;260;260;260;260;260;170;210;210;140
comprar oleo rosa mosqueta;BRL;50;-57%;-57%;Alto;100;0,52;1,4;;;;;;50;40;50;40;50;70;40;50;30;70;70;30
melhores produtos para pele oleosa e com acne;BRL;90;24%;320%;Alto;100;1,16;2,95;;;;;;40;50;50;70;40;90;70;110;170;170;140;210
ácido glicólico rosto;BRL;140;0%;21%;Alto;100;0,64;2,32;;;;;;90;90;70;140;90;260;140;140;140;170;90;170
benefício do óleo da copaíba;BRL;90;0%;-18%;Alto;69;0,53;1,11;;;;;;90;90;90;110;90;110;90;90;110;90;110;90
qual o benefício do óleo copaíba;BRL;30;-25%;0%;Alto;86;;;;;;;;20;20;10;30;20;30;30;30;50;40;30;30
pode usar ácido glicolico todos os dias;BRL;50;-44%;0%;Alto;90;0,98;2,42;;;;;;70;50;50;20;20;40;50;40;90;90;40;50
produtos com niacinamida;BRL;590;-18%;22%;Alto;100;0,78;3,66;;;;;;480;480;320;320;320;590;720;590;720;880;880;720
benefícios do óleo de copaiba;BRL;2400;-19%;53%;Alto;69;0,31;1,16;;;;;;1900;1900;1900;1900;1900;2400;2400;2400;3600;3600;2900;2900
óleo de rosa mosqueta dauf resenha;BRL;50;-29%;∞;Alto;84;;;;;;;;0;0;0;50;20;90;50;110;50;70;90;50
oleo de rosa mosqueta para pele oleosa;BRL;110;0%;0%;Alto;99;0,21;2,38;;;;;;110;70;70;90;90;170;140;110;110;110;140;110
oleo de rosa mosqueta essencial;BRL;40;-20%;-43%;Alto;100;0,27;0,71;;;;;;20;50;20;30;20;50;40;20;20;50;40;40
qual o benefício do óleo da copaíba;BRL;30;0%;50%;Médio;65;;;;;;;;30;10;20;30;20;30;30;20;40;30;40;30
qual o valor do óleo de copaíba;BRL;50;-18%;200%;Alto;100;0,16;0,94;;;;;;30;20;10;20;20;20;30;30;90;110;90;90
rosa mosqueta vitamina c;BRL;40;0%;67%;Alto;100;0,34;1,08;;;;;;50;40;30;30;30;40;40;30;40;50;70;50
rosa mosqueta preço;BRL;3600;-19%;83%;Alto;100;0,2;0,83;;;;;;1900;1600;1900;2900;2900;6600;5400;4400;3600;5400;5400;4400
óleo de rosa mosqueta farmácia;BRL;260;0%;0%;Alto;100;0,66;11,45;;;;;;170;170;140;170;140;260;260;260;210;320;480;320
rosa mosqueta clareador;BRL;260;22%;86%;Alto;100;0,31;0,92;;;;;;210;170;170;210;260;390;320;210;260;320;390;390
rosa mosqueta flor;BRL;390;0%;0%;Médio;47;0,36;1,74;;;;;;480;480;320;320;320;480;390;480;390;480;390;480
organic produtos;BRL;110;27%;-18%;Alto;100;0,4;1,33;;;;;;110;110;110;110;90;140;140;110;110;110;170;140
ácido e hialurônico;BRL;50;-22%;75%;Alto;100;1,19;2,27;;;;;;70;70;50;40;30;70;70;40;50;90;50;70
hidratante para pele com acne;BRL;590;-46%;-46%;Alto;100;1,59;2,63;;;;;;590;480;390;480;590;720;720;590;590;720;590;390
beneficios oleo copaiba;BRL;140;-18%;0%;Alto;84;0,35;1,16;;;;;;140;110;140;170;140;170;170;140;140;170;170;140
oleo de copaiba para dor muscular;BRL;20;0%;0%;Alto;82;;;;;;;;30;30;20;20;30;40;20;30;20;20;10;20
produto ácido hialurônico;BRL;90;-55%;-44%;Alto;100;1,72;2,35;;;;;;140;110;90;70;70;90;110;110;70;110;110;50
óleo de copaíba benefícios;BRL;590;-46%;-56%;Alto;74;0,4;1,33;;;;;;880;720;720;590;390;390;390;320;590;720;390;390
copaiba no cabelo;BRL;70;-18%;29%;Médio;66;0,43;1,14;;;;;;70;30;50;50;50;70;70;50;110;110;70;90
hidratantes para acne;BRL;210;-19%;-34%;Alto;100;1,56;2,6;;;;;;260;210;170;170;140;260;170;210;210;260;170;210
oleo rosa mosqueta musquee;BRL;90;27%;27%;Alto;100;0,33;56,57;;;;;;90;110;90;90;70;110;90;70;110;110;110;140
herbarium oleo de rosa mosqueta;BRL;50;-29%;-29%;Alto;100;0,25;1,15;;;;;;70;50;20;50;70;70;40;50;70;70;50;50
oleo de rosa mosqueta farmácia;BRL;260;0%;0%;Alto;100;0,66;11,45;;;;;;170;170;140;170;140;260;260;260;210;320;480;320
hidratante facial pele com acne;BRL;50;-29%;0%;Alto;100;2,23;3,05;;;;;;40;50;70;20;40;40;40;70;40;70;20;50
óleo de copaíba e seus benefícios;BRL;70;0%;75%;Alto;88;0,17;1,09;;;;;;50;50;40;70;40;70;70;70;90;70;110;70
os benefícios de óleo de copaíba;BRL;40;-20%;0%;Alto;100;;;;;;;;20;30;30;30;30;30;50;50;50;50;40;40
vitamina c organica;BRL;40;-33%;-71%;Alto;100;1,16;5,53;;;;;;70;30;40;40;40;70;50;50;50;30;30;20
hidratante facial acne;BRL;140;-33%;-18%;Alto;100;2,2;3,12;;;;;;110;140;170;140;110;110;170;140;170;210;170;140
oleo de rosa mosqueta olheiras;BRL;390;-18%;-18%;Alto;93;0,4;1,84;;;;;;390;320;260;320;260;480;480;320;320;390;390;320
ácido glicólico pode usar todos os dias;BRL;40;75%;40%;Alto;99;0,72;2,29;;;;;;50;50;40;30;40;50;50;50;20;40;40;70
quais os beneficios do oleo de copaiba;BRL;90;-22%;0%;Alto;94;0,05;0,46;;;;;;90;90;90;110;90;110;70;90;110;90;70;70
serum rosa mosqueta;BRL;4400;22%;2421%;Alto;100;0,29;1,78;;;;;;260;260;480;720;880;1300;2400;4400;5400;9900;12100;12100
hidratante para o rosto pele oleosa e com acne;BRL;70;-43%;-56%;Alto;100;2,01;2,61;;;;;;50;50;40;40;50;90;70;70;70;70;90;40
hidratante facial com acido hialuronico;BRL;480;-33%;-19%;Alto;100;2,18;2,63;;;;;;590;480;390;320;390;480;480;590;480;720;590;480
vitamina c para a pele;BRL;590;-19%;-33%;Alto;100;1,29;2,53;;;;;;720;590;480;480;390;720;720;590;590;590;480;480
óleo copaíba benefícios;BRL;140;21%;55%;Alto;96;0,41;1,48;;;;;;140;110;140;110;70;110;90;90;110;140;210;170
oleo de rosa mosqueta valor;BRL;5400;-18%;23%;Alto;100;0,21;2,13;;;;;;2400;2400;2900;4400;4400;8100;6600;5400;4400;6600;6600;5400
quais os benefícios do óleo de copaiba;BRL;880;-18%;0%;Alto;76;0,32;1,14;;;;;;720;720;720;880;720;1000;880;880;1000;880;880;720
ação do ácido glicólico;BRL;30;50%;-40%;Alto;100;0,42;1,68;;;;;;40;30;10;10;20;40;30;40;40;20;20;30
niacinamida para pele;BRL;70;-22%;40%;Alto;100;0,41;1,61;;;;;;50;50;70;70;70;70;90;70;70;90;90;70
rosa mosqueta oleo preço;BRL;50;-29%;-29%;Alto;100;0,11;0,72;;;;;;50;50;30;50;40;90;30;70;70;70;70;50
para que o óleo de copaíba serve;BRL;30;-33%;0%;Médio;51;;;;;;;;30;30;10;40;30;30;30;30;40;30;30;20
creme hidratante para pele com acne;BRL;50;-67%;-57%;Alto;100;1,61;2,62;;;;;;30;40;30;40;30;40;70;40;50;90;70;30
rosa mosqueta oleo vegetal;BRL;90;-21%;267%;Alto;100;0,21;0,83;;;;;;40;50;40;70;50;140;110;70;110;140;110;110
oleo de rosa mosqueta multinature;BRL;110;-19%;89%;Alto;100;0,27;1,17;;;;;;50;70;50;70;50;140;110;140;170;210;170;170
oleo rosa mosqueta comprar;BRL;50;-71%;-71%;Alto;100;0,42;1,99;;;;;;90;50;50;30;40;70;40;50;50;70;70;20
benefícios de óleo de copaíba;BRL;110;-36%;-36%;Médio;60;0,38;1,04;;;;;;90;90;110;140;110;140;140;140;170;110;90;70
oleo de copaiba uso interno;BRL;90;0%;-22%;Alto;100;0,29;0,87;;;;;;90;90;90;90;70;110;110;90;70;70;90;70
óleo de copaíba pode tomar;BRL;30;33%;100%;Médio;56;;;;;;;;30;30;30;30;30;30;40;40;40;30;30;40
óleo de copaiba serve para que;BRL;720;-18%;0%;Médio;60;0,55;1,37;;;;;;720;590;720;720;590;720;720;720;880;880;880;720
óleo de rosa mosqueta bellaphytus é puro;BRL;50;125%;800%;Alto;96;0,39;2,17;;;;;;50;30;30;30;30;50;70;40;40;40;50;90
oleo de copaiba serve para que;BRL;720;-18%;0%;Médio;56;0,33;1,47;;;;;;720;590;720;880;720;880;880;880;1000;880;880;720
tomar oleo de copaiba;BRL;110;22%;-21%;Alto;91;0,62;1,37;;;;;;140;140;90;110;110;110;140;110;140;90;90;110
pode tomar o óleo de copaíba;BRL;40;33%;-20%;Médio;62;;;;;;;;40;30;50;50;40;30;30;30;40;30;30;40
valor do oleo de rosa mosqueta;BRL;480;22%;50%;Alto;100;0,16;0,4;;;;;;390;260;260;320;390;720;480;480;590;590;720;720
kit para pele mista;BRL;90;-36%;-22%;Alto;100;0,86;2,21;;;;;;110;40;70;90;90;70;140;110;110;110;90;70
melhor hidratante para pele com acne;BRL;40;-40%;0%;Alto;100;1,56;3,38;;;;;;40;30;30;20;40;50;50;40;50;50;40;30
oleo de rosa mosqueta pode usar em pele oleosa;BRL;30;-40%;50%;Médio;57;;;;;;;;20;10;20;20;30;30;50;40;30;50;40;30
quais os benefícios do óleo da copaíba;BRL;50;-29%;25%;Alto;77;;;;;;;;50;40;40;50;40;50;40;40;50;70;40;50
rosa mosqueta serum;BRL;210;23%;1867%;Alto;100;0,27;1,67;;;;;;30;20;70;70;90;140;170;260;320;480;390;590
preço rosa mosqueta;BRL;170;0%;-19%;Alto;100;0,18;0,67;;;;;;170;110;110;140;90;260;210;170;170;260;320;260
óleo de rosa mosqueta native resenha;BRL;30;100%;-71%;Alto;100;0,21;0,71;;;;;;70;50;40;20;20;50;20;30;10;10;10;20
oleo rosa mosqueta preço;BRL;720;-33%;-52%;Alto;100;0,21;1,21;;;;;;880;720;590;590;590;1000;720;590;590;720;720;480
beneficios do oleo de copaiba;BRL;1300;-18%;-55%;Médio;57;0,18;1,13;;;;;;1300;1600;1600;1900;1600;1900;1600;1300;720;880;880;720
os beneficios do oleo de copaiba;BRL;50;-40%;-40%;Alto;68;;;;;;;;50;40;40;90;30;50;50;50;40;50;50;30
qual o benefício do óleo de copaíba;BRL;260;0%;24%;Alto;72;0,36;2,04;;;;;;210;170;210;260;260;260;260;260;320;260;260;260
rosa mosqueta pele oleosa;BRL;50;0%;133%;Alto;92;0,21;2,52;;;;;;30;40;40;70;40;50;70;50;50;70;70;70
kit de skincare para pele oleosa;BRL;110;50%;320%;Alto;99;0,87;2,27;;;;;;50;50;40;70;70;90;140;140;170;140;210;210
manteiga de cupuaçu para cabelo;BRL;70;0%;-29%;Alto;91;;;;;;;;70;70;90;50;70;70;90;30;40;50;70;50
serum para pele oleosa e com acne;BRL;70;86%;550%;Alto;100;1,64;2,79;;;;;;10;20;20;30;20;40;70;70;90;140;140;260
ácido glicólico creme;BRL;140;0%;-33%;Alto;100;0,55;2,19;;;;;;140;140;140;170;70;140;170;140;140;140;170;140
cremes para pele oleosa e com acne;BRL;90;-67%;-73%;Alto;100;1,64;2,51;;;;;;90;110;110;110;50;110;140;110;140;90;90;30
os benefícios do óleo de copaíba;BRL;390;-19%;0%;Alto;77;0,24;1,16;;;;;;390;320;390;390;390;480;480;390;480;480;390;390
óleo de rosa mosqueta pele oleosa;BRL;140;-35%;-21%;Alto;95;0,62;10,76;;;;;;90;140;110;140;90;140;140;110;140;170;170;110
óleo de copaíba como tomar;BRL;170;133%;24%;Médio;63;0,91;1,47;;;;;;260;210;210;260;210;210;140;110;90;90;140;210
quais os benefícios de óleo de copaíba;BRL;50;0%;67%;Alto;69;;;;;;;;40;30;30;50;30;70;50;50;70;50;40;50
acido glicolico para pele;BRL;90;0%;0%;Alto;100;0,65;2,75;;;;;;70;70;70;70;50;110;110;90;50;90;90;90
olho de copaiba;BRL;480;-19%;-56%;Alto;97;0,32;1,14;;;;;;480;480;480;720;480;720;590;480;880;260;210;210
preço oleo rosa mosqueta;BRL;140;-35%;0%;Alto;100;0,17;0,77;;;;;;140;90;90;110;110;210;170;90;140;260;210;170
benefícios do oleo de copaiba;BRL;1300;-18%;-55%;Médio;57;0,18;1,13;;;;;;1300;1600;1600;1900;1600;1900;1600;1300;720;880;880;720
cuidados com a pele oleosa e acneica;BRL;70;80%;-18%;Alto;100;1,6;2,51;;;;;;90;70;50;70;70;70;70;50;70;50;90;90
oleo copaiba comprar;BRL;20;-50%;-75%;Alto;100;0,3;3,55;;;;;;30;20;20;30;20;40;30;20;30;20;10;10
beneficios do oleo de copaiba para a pele;BRL;40;25%;150%;Médio;61;;;;;;;;50;50;40;40;40;30;30;40;50;40;40;50
manteiga de cupuaçu cabelo;BRL;70;80%;-47%;Alto;99;0,11;1,11;;;;;;140;140;90;50;70;70;50;50;40;50;30;90
oleo de rosa mosqueta é vegetal;BRL;40;-29%;67%;Médio;64;0,21;0,8;;;;;;30;30;20;30;40;40;70;50;40;70;70;50
produtos de skincare para pele mista;BRL;90;-55%;-55%;Alto;100;0,87;2,08;;;;;;110;110;110;90;70;90;110;70;90;110;50;50
rosa mosqueta epilê;BRL;1900;-21%;19%;Alto;100;0,22;0,75;;;;;;1300;1300;1000;1300;1300;2400;2400;2400;1900;2400;2400;1900
hidratação de pele oleosa;BRL;50;-40%;-57%;Alto;96;1,62;2,58;;;;;;90;50;70;50;50;50;50;30;20;50;30;30
oleo de copaiba para tomar;BRL;210;0%;-58%;Alto;100;0,32;1,27;;;;;;210;260;260;210;140;260;260;210;210;110;90;110
oleo de rosa mosqueta 10ml;BRL;70;29%;0%;Alto;100;0,19;0,66;;;;;;50;50;50;50;20;70;70;50;70;70;90;90
rotina de skincare para pele com acne;BRL;30;-50%;-50%;Alto;100;0,87;2,4;;;;;;30;30;20;30;30;70;70;20;20;20;10;10
ácido glicólico para manchas;BRL;70;25%;-29%;Alto;100;0,5;1,73;;;;;;70;90;70;70;50;70;70;70;70;40;40;50
óleo de copaíba preço;BRL;390;-19%;-76%;Alto;99;0,28;3,28;;;;;;720;390;390;590;480;480;260;260;320;260;260;210
óleo de rosa mosqueta clareia;BRL;720;0%;233%;Alto;80;0,21;0,7;;;;;;320;210;170;320;390;880;1000;880;880;1300;1300;1300
creme hidratante para o rosto pele oleosa e com acne;BRL;170;-46%;550%;Alto;100;2,1;2,63;;;;;;50;40;50;50;50;70;90;170;210;480;480;260
pra serve óleo de copaiba;BRL;30;0%;-67%;Alto;69;;;;;;;;20;20;20;50;40;50;50;40;20;10;20;10
rotina de pele oleosa e acneica;BRL;10;0%;0%;Alto;100;;;;;;;;10;10;10;10;20;10;10;20;10;10;10;10
serum para pele com acne;BRL;30;150%;150%;Alto;98;1,56;2,42;;;;;;20;30;30;20;30;30;40;30;30;20;30;50
produtos para pele com acne;BRL;170;0%;-33%;Alto;100;1,1;1,91;;;;;;170;140;140;170;170;210;170;170;110;140;170;140
epilê rosa mosqueta;BRL;210;0%;52%;Alto;100;0,29;0,76;;;;;;140;170;140;110;110;210;210;210;210;320;480;320
dermcos rosa mosqueta;BRL;70;0%;-44%;Alto;100;0,33;1,44;;;;;;40;50;70;50;50;90;90;50;50;50;70;50
óleo de rosa mosqueta puro epilê;BRL;90;-18%;0%;Alto;100;0,25;0,91;;;;;;70;70;40;70;40;110;140;140;140;110;140;90
hialurônico ácido;BRL;90;-18%;0%;Alto;100;1,4;2,44;;;;;;110;90;90;50;70;140;90;140;110;110;90;90
produtos para skincare pele mista;BRL;210;-33%;-64%;Alto;100;1,02;2,48;;;;;;320;320;210;210;210;210;260;260;210;210;170;140
hidratante para pele oleosa;BRL;14800;-18%;-45%;Alto;100;1,6;2,55;;;;;;14800;14800;14800;14800;12100;14800;18100;14800;14800;14800;12100;12100
hidratante para pele sensível e oleosa;BRL;140;-50%;-67%;Alto;100;1,16;2,93;;;;;;110;140;140;90;90;170;140;140;110;140;140;70
tratamento com ácido glicólico;BRL;40;0%;0%;Alto;100;0,49;1,75;;;;;;40;50;40;20;30;50;70;30;20;50;30;50
quais beneficios do oleo de copaiba;BRL;30;0%;0%;Médio;39;;;;;;;;20;30;20;30;30;40;30;30;30;20;20;20
cuidados pele acneica;BRL;40;-25%;-40%;Alto;100;0,81;1,64;;;;;;40;40;40;50;40;50;50;40;50;40;30;30
benefício da copaíba;BRL;590;-19%;-19%;Médio;39;0,21;1,2;;;;;;590;590;590;720;590;720;590;590;590;590;720;480
ácido para pele madura;BRL;40;-60%;100%;Alto;100;0,64;3,73;;;;;;30;30;50;20;30;40;50;50;50;50;30;20
vitamina c para pele;BRL;4400;-18%;-64%;Alto;100;1,18;2,28;;;;;;8100;5400;4400;4400;3600;4400;4400;3600;3600;4400;3600;3600
oleo de rosa mosqueta trilogy;BRL;170;-35%;-66%;Alto;100;0,23;0,73;;;;;;260;170;90;140;140;170;210;170;110;170;170;110
oleo de copaiba como tomar;BRL;320;-19%;-56%;Alto;70;0,58;1,14;;;;;;390;320;390;480;210;390;320;390;320;260;260;210
preço de óleo de copaíba;BRL;40;0%;-20%;Alto;100;0,18;1,14;;;;;;20;20;30;30;20;40;30;30;90;40;50;40
coisas para pele oleosa;BRL;40;0%;-50%;Alto;97;1,63;2,42;;;;;;50;70;40;70;30;50;40;50;30;20;30;20
serum para pele acneica;BRL;320;50%;50%;Alto;100;1,63;2,41;;;;;;260;260;170;210;260;260;390;390;320;260;320;390
ácido de hialurônico;BRL;50;0%;133%;Alto;100;0,9;2,27;;;;;;30;20;10;30;50;90;50;70;70;70;90;70
cuidados para pele mista;BRL;40;-25%;-40%;Alto;100;0,49;1,6;;;;;;50;40;30;40;20;40;50;50;30;40;30;30
oleo rosa mosqueta original;BRL;50;-44%;150%;Alto;100;0,24;0,65;;;;;;30;30;40;40;50;70;70;40;30;90;70;50
gel ácido glicólico;BRL;30;-25%;-25%;Alto;100;0,99;3,31;;;;;;30;30;20;20;30;20;30;40;20;40;20;30
creme ácido glicólico;BRL;210;24%;24%;Alto;100;0,59;2,81;;;;;;260;170;170;320;140;210;210;260;170;210;210;260
preço da rosa mosqueta;BRL;40;0%;-57%;Alto;100;0,15;0,44;;;;;;40;30;40;20;40;90;70;70;20;30;40;30
hidratante facial para acne;BRL;50;133%;-36%;Alto;100;1,98;2,64;;;;;;50;50;40;40;30;50;50;70;50;30;50;70
oleosidade pele;BRL;50;40%;40%;Alto;100;0,89;3,52;;;;;;30;50;40;70;40;70;40;40;70;50;50;70
hidratante para pelo oleosa;BRL;70;33%;-64%;Alto;100;1,62;2,52;;;;;;110;90;110;70;70;110;110;110;40;30;30;40
posso usar ácido glicólico todos os dias;BRL;20;0%;∞;Alto;99;0,52;1,94;;;;;;0;30;10;10;10;10;20;40;40;20;20;20
hidratante pelo oleosa;BRL;70;0%;-86%;Alto;100;1,92;3,16;;;;;;110;70;70;90;90;110;90;90;40;20;30;20
hidratante hialuronico;BRL;170;0%;0%;Alto;100;1,69;2,39;;;;;;140;170;110;70;110;210;210;170;170;210;210;210
ácido glicólico acne;BRL;210;53%;53%;Alto;100;0,6;2,46;;;;;;260;210;170;170;140;210;260;260;260;170;170;260
hidratante peles oleosas;BRL;6600;-19%;-19%;Alto;100;1,61;3,11;;;;;;6600;6600;5400;6600;5400;8100;8100;8100;6600;8100;6600;6600
preço do óleo de copaíba;BRL;140;-18%;27%;Alto;100;0,17;1,07;;;;;;90;110;90;110;70;140;140;140;210;170;170;140
rosa mosqueta original;BRL;210;50%;182%;Alto;100;0,21;0,88;;;;;;110;90;70;90;110;320;210;260;210;320;390;480
oleo de rosa mosqueta dermcos;BRL;110;55%;55%;Alto;100;0,27;1,27;;;;;;50;50;50;90;70;140;170;70;90;110;170;170
óleo no couro cabeludo;BRL;90;0%;-36%;Alto;81;;;;;;;;140;90;90;70;110;110;110;110;70;70;90;70
manteiga de cupuaçu para estrias;BRL;50;-40%;-40%;Alto;92;;;;;;;;40;30;40;40;50;70;50;50;50;50;70;30
skin care rotina pele mista;BRL;40;0%;-43%;Alto;100;0,86;1,73;;;;;;70;50;40;50;40;40;50;50;30;40;30;40
oleo de copaiba benefícios;BRL;4400;23%;50%;Alto;90;0,24;1,16;;;;;;4400;4400;5400;5400;4400;4400;4400;3600;4400;4400;3600;5400
serum hidratante para pele oleosa;BRL;210;24%;0%;Alto;100;2,08;3,05;;;;;;170;140;170;170;170;210;260;210;210;170;210;210
ácido glicólico pode usar de dia;BRL;70;-22%;40%;Alto;97;0,71;2,38;;;;;;40;30;50;70;50;70;90;70;70;90;70;70
benefício do ácido glicólico;BRL;390;51%;23%;Alto;100;0,24;1,02;;;;;;480;390;320;320;390;390;480;480;390;390;390;590
copaíba benefícios;BRL;590;51%;51%;Alto;72;0,35;1,17;;;;;;390;720;720;590;390;720;590;480;320;390;480;590
oleo de copaiba amazonia;BRL;40;-50%;-33%;Alto;100;0,38;4,97;;;;;;40;20;30;40;30;30;50;70;40;40;40;20
oleo de rosa mosqueta em pele oleosa;BRL;50;40%;133%;Médio;46;0,21;10,58;;;;;;30;30;30;50;50;70;70;50;50;50;70;70
hidratante de pele oleosa;BRL;50;-20%;-56%;Alto;100;1,61;2,96;;;;;;50;50;90;50;30;50;40;70;40;50;50;40
valor do óleo mosqueta;BRL;50;40%;75%;Alto;97;0,17;0,77;;;;;;30;20;30;40;40;90;50;50;50;50;70;70
hialurônico;BRL;12100;0%;83%;Alto;100;1,47;2,8;;;;;;12100;9900;8100;6600;8100;12100;12100;14800;14800;18100;18100;18100
hidratante serum pele oleosa;BRL;50;0%;25%;Alto;100;1,63;3,05;;;;;;50;40;40;40;40;70;90;40;70;50;50;50
oleo de rosa mosqueta 100 puro;BRL;2900;0%;514%;Alto;100;0,33;0,7;;;;;;720;720;720;880;1000;2900;4400;4400;3600;5400;5400;5400
melhor ácido glicólico;BRL;110;0%;100%;Alto;100;1,07;3,92;;;;;;70;70;70;90;70;140;140;110;110;140;90;140
produto com ácido hialurônico;BRL;880;-18%;-41%;Alto;100;1,66;2,44;;;;;;1000;1000;880;590;720;880;880;880;720;720;720;590
óleo de rosa mosqueta native;BRL;260;-19%;-19%;Alto;100;0,17;0,92;;;;;;210;170;170;210;210;1000;320;210;140;210;210;170
hidratante para o rosto com ácido hialurônico;BRL;140;0%;0%;Alto;100;1,86;2,6;;;;;;170;140;90;70;110;90;140;140;140;140;170;140
oleo rosa mosqueta vegetal;BRL;40;-29%;-29%;Alto;100;0,25;0,91;;;;;;40;30;40;20;30;40;40;50;50;70;40;50
qual o benefício da copaíba;BRL;40;0%;50%;Médio;42;;;;;;;;30;30;20;30;40;40;50;50;40;30;20;30
oleo de mosqueta preço;BRL;30;50%;-25%;Alto;97;0,25;20,4;;;;;;30;20;20;30;40;50;30;40;30;20;20;30
produto para tirar oleosidade da pele;BRL;90;40%;-36%;Alto;100;1,63;2,42;;;;;;90;140;110;140;70;110;70;70;90;50;70;70
hidratação para pele oleosa;BRL;480;-18%;-56%;Alto;100;1,61;2,58;;;;;;720;590;590;590;480;590;590;480;390;390;390;320
retinol vitamina a;BRL;1300;30%;-32%;Alto;100;0,27;1,92;;;;;;1000;1300;1300;1300;1300;1300;1300;1600;1300;1000;1300;1300
hidratante rosto oleoso;BRL;90;-55%;-71%;Alto;100;1,6;2,64;;;;;;90;90;90;70;90;110;110;110;110;110;110;50
copaíba óleo essencial;BRL;720;22%;-18%;Alto;100;0,32;1,05;;;;;;720;590;590;720;590;880;720;720;880;590;720;720
oleo de copaiba para massagens;BRL;30;0%;100%;Alto;100;0,3;0,99;;;;;;40;30;20;40;30;40;20;40;30;40;50;40
oleo de copaiba tomar;BRL;30;50%;-25%;Alto;94;0,27;1,38;;;;;;30;40;30;20;30;50;30;20;30;20;30;30
rosa mosqueta hidratante;BRL;110;27%;180%;Alto;100;0,65;2,65;;;;;;70;90;70;110;70;90;140;110;110;110;170;140
rotina pele mista;BRL;40;-33%;-71%;Alto;100;0,78;1,16;;;;;;70;50;70;50;20;40;40;20;30;30;20;20
valor rosa mosqueta;BRL;140;0%;53%;Alto;100;0,16;0,52;;;;;;70;50;50;90;90;210;140;140;170;260;210;260
sérum ácido glicólico;BRL;110;55%;0%;Alto;100;1,01;4,27;;;;;;170;90;110;90;90;110;110;140;90;110;110;170
