Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
doterra enxaqueca;BRL;50;-40%;-40%;Alto;82;0,38;0,52;;;;;;70;40;30;50;30;40;40;70;50;50;70;30
oleo essencial infantil;BRL;40;25%;-29%;Alto;100;0,55;2,32;;;;;;40;40;30;30;30;40;40;30;50;40;90;50
óleo essencial de alecrim preço;BRL;320;-19%;-46%;Alto;100;0,34;0,76;;;;;;480;320;260;260;320;390;480;390;390;320;260;260
banho com oleo essencial;BRL;50;40%;40%;Alto;80;0,34;0,86;;;;;;50;40;70;50;40;50;40;50;40;50;50;70
óleos essenciais da laszlo;BRL;30;-25%;-40%;Alto;100;0,39;0,9;;;;;;30;40;40;20;30;40;20;30;30;40;30;30
oleo do terra pode ser ingerido;BRL;20;-50%;∞;Alto;100;;;;;;;;0;30;30;40;30;50;30;40;20;20;10;10
oleos essenciais cuiaba;BRL;40;-60%;-78%;Alto;100;0,83;1,68;;;;;;30;40;20;50;50;40;40;40;30;50;30;20
aromaterapia infantil;BRL;170;50%;24%;Alto;100;0,35;1,13;;;;;;260;140;140;140;170;210;170;140;110;140;140;210
tomar oleo essencial de lavanda;BRL;40;-25%;-40%;Alto;94;0,33;0,59;;;;;;50;50;40;50;30;30;40;40;40;40;50;30
oleo essencial para a pele;BRL;70;-44%;-29%;Alto;100;0,27;0,87;;;;;;70;70;70;50;50;70;70;70;70;90;40;50
benefícios da aromaterapia;BRL;590;23%;0%;Alto;82;0,12;1,17;;;;;;590;590;480;590;590;720;720;720;590;480;720;590
óleo essencial para ansiedade;BRL;5400;-19%;0%;Alto;100;0,34;0,97;;;;;;3600;4400;4400;4400;4400;5400;6600;5400;5400;5400;5400;4400
oleo de lavanda dor de cabeça;BRL;20;0%;-33%;Alto;88;;;;;;;;20;10;20;10;20;40;20;30;30;20;20;20
óleos essenciais pdf grátis;BRL;90;-73%;-40%;Alto;100;0,47;2,13;;;;;;50;50;50;90;90;90;140;110;90;110;90;30
guia aromaterapia;BRL;50;-20%;-20%;Alto;100;0,28;1,15;;;;;;50;70;70;40;70;90;50;70;70;50;50;40
oleo essencial fungicida;BRL;70;-43%;-20%;Alto;99;0,57;0,88;;;;;;50;50;70;90;50;90;70;70;70;70;70;40
óleo de olibano benefícios;BRL;40;200%;200%;Alto;98;;;;;;;;10;20;10;30;20;90;110;50;40;10;30;30
óleo essencial energizante;BRL;170;0%;-35%;Alto;100;0,5;1,59;;;;;;140;170;170;170;140;170;210;170;140;110;170;110
oleo blend;BRL;110;0%;100%;Alto;100;0,36;1,31;;;;;;70;90;90;90;70;110;140;170;140;140;170;140
oleos essenciais florianopolis;BRL;50;33%;-56%;Alto;92;0,63;1,79;;;;;;50;40;70;50;30;70;70;50;40;30;40;40
melhores oleos essenciais para pele;BRL;40;0%;100%;Alto;100;0,32;1,01;;;;;;30;20;40;40;50;40;50;70;50;40;50;40
aromaterapia curitiba;BRL;170;22%;-72%;Alto;91;0,6;1,73;;;;;;260;210;260;210;170;210;170;140;140;90;140;110
incenso oleo essencial;BRL;30;-33%;-33%;Alto;100;0,27;1,38;;;;;;20;30;30;30;10;40;50;50;30;30;30;20
oleo essencial para concentração e estudos;BRL;40;100%;-71%;Alto;100;0,31;1,62;;;;;;20;40;90;70;50;20;50;40;20;10;20;20
óleo de olíbano preço;BRL;390;0%;-76%;Alto;100;0,32;0,85;;;;;;720;390;480;480;480;480;480;390;260;170;210;170
óleo essencial para relaxar;BRL;320;0%;23%;Alto;100;0,31;1,06;;;;;;210;260;260;260;260;390;390;320;390;320;320;320
lavanda aromaterapia;BRL;1000;14%;-23%;Alto;100;0,26;0,99;;;;;;1000;1000;1000;880;880;1000;1000;1000;1000;880;1000;1000
oleo essencial de lavanda difusor;BRL;40;0%;-20%;Alto;100;0,47;1,46;;;;;;30;30;20;40;20;50;50;40;20;40;70;40
óleo essencial ansiedade;BRL;880;0%;-18%;Alto;100;0,42;1,49;;;;;;720;880;720;720;720;1000;880;880;720;720;880;720
oléo essencial de alecrim;BRL;18100;0%;-18%;Alto;100;0,29;0,78;;;;;;18100;14800;14800;14800;14800;18100;22200;18100;18100;14800;14800;14800
óleo essencial olíbano benefícios;BRL;480;23%;-19%;Alto;100;0,36;0,81;;;;;;590;590;480;590;590;590;590;590;390;390;480;480
aromaterapia indicações;BRL;40;100%;0%;Alto;73;0,27;0,8;;;;;;50;110;50;30;20;40;70;20;20;20;20;40
oleo essencial na gravidez;BRL;50;0%;0%;Alto;81;0,32;0,9;;;;;;70;70;50;30;40;70;50;70;40;50;50;50
oleo de lavanda aromaterapia;BRL;50;-29%;25%;Alto;100;0,38;1,18;;;;;;40;50;50;50;50;50;70;90;50;70;50;50
benefícios do óleo de olíbano;BRL;70;0%;-36%;Alto;100;0,38;0,99;;;;;;110;70;90;70;90;70;70;70;70;70;70;70
aromaterapia funciona mesmo;BRL;110;0%;-18%;Alto;93;0,58;1,73;;;;;;110;110;50;90;90;110;140;110;110;90;140;90
oleo essencial acalmar;BRL;40;0%;-20%;Alto;100;0,33;1,23;;;;;;20;50;40;40;40;70;30;40;50;40;50;40
oleos essenciais roll on;BRL;110;0%;100%;Alto;100;0,6;1,88;;;;;;70;50;50;70;70;70;140;140;110;140;170;140
aromaterapia gravidez;BRL;30;0%;33%;Alto;100;;;;;;;;40;30;30;30;30;30;40;20;30;40;30;40
óleo essencial roll on;BRL;390;23%;84%;Alto;100;0,54;1,58;;;;;;260;260;260;210;260;320;480;480;390;480;590;590
oleo para concentração;BRL;170;50%;24%;Alto;100;0,39;1,15;;;;;;110;90;90;110;140;210;260;260;210;140;210;210
oleo essencial de lavanda pode passar na pele;BRL;40;0%;25%;Alto;89;0,32;0,53;;;;;;50;30;30;30;30;40;50;40;50;50;40;50
oleos essenciais contra indicados para gestantes;BRL;90;86%;420%;Alto;70;0,41;2,83;;;;;;50;70;40;70;50;50;90;110;140;140;140;260
oleo essencial de lavanda na gravidez;BRL;20;50%;50%;Alto;67;;;;;;;;30;10;20;20;20;20;20;30;20;20;10;30
óleo essencial para acalmar;BRL;480;0%;23%;Alto;100;0,3;0,87;;;;;;390;390;390;320;390;590;480;590;590;480;590;480
óleo essencial laszlo é bom;BRL;110;-22%;-36%;Alto;100;0,38;1,89;;;;;;90;110;140;110;70;140;140;110;140;90;70;70
óleo essencial para concentração;BRL;1300;30%;0%;Alto;100;0,31;1,24;;;;;;1000;880;720;1000;1300;1900;1900;1600;1300;1000;1300;1300
óleo essencial de lavanda;BRL;33100;-18%;-18%;Alto;100;0,42;1,4;;;;;;33100;33100;27100;33100;27100;40500;40500;40500;33100;33100;33100;27100
óleos essenciais para estresse;BRL;140;0%;91%;Alto;100;0,45;1,31;;;;;;140;110;70;90;70;140;140;170;140;210;170;210
oleo de lavanda para dor de cabeça;BRL;40;0%;0%;Alto;81;0,49;6,15;;;;;;30;50;40;30;30;40;40;50;50;40;30;40
óleo essencial do terra;BRL;6600;-18%;-64%;Alto;100;0,38;0,86;;;;;;8100;8100;6600;6600;6600;9900;9900;9900;5400;4400;4400;3600
óleos essenciais orgânicos atacado;BRL;30;-67%;-75%;Alto;100;0,56;1,93;;;;;;40;40;20;50;50;50;20;20;20;30;10;10
oleo essencial laszlo;BRL;1000;-12%;-32%;Alto;100;0,3;1,13;;;;;;1000;1000;880;880;880;1300;1300;1300;1000;1000;1000;880
óleo essencial doterra para enxaqueca;BRL;140;89%;0%;Alto;99;0,38;0,76;;;;;;170;210;140;140;140;90;140;170;110;90;140;170
aromaterapia de lavanda;BRL;30;33%;33%;Alto;100;0,27;1,05;;;;;;20;30;30;20;20;30;40;40;40;30;30;40
ferquima óleos essenciais e vegetais;BRL;40;50%;-57%;Alto;100;0,41;1,45;;;;;;70;30;20;20;50;30;40;50;30;20;30;30
oleos essenciais lavanda;BRL;590;0%;-45%;Alto;100;0,42;1,32;;;;;;590;720;480;590;390;590;720;720;590;480;480;480
roll on oleos essenciais;BRL;110;0%;-36%;Alto;100;0,53;1,58;;;;;;140;110;90;70;110;110;140;110;140;90;140;90
lavanda oleos essenciais;BRL;30;-50%;-60%;Alto;95;0,5;1,36;;;;;;40;30;30;30;30;30;50;30;30;40;30;20
oleos essenciais aracaju;BRL;50;-20%;-56%;Alto;100;0,36;0,84;;;;;;50;40;110;50;30;30;70;30;40;50;40;40
kits oleos essenciais;BRL;2400;-16%;-56%;Alto;100;0,45;1,47;;;;;;2400;2400;2900;2400;1900;2900;3600;2900;2400;1900;2400;1600
oleo essencial roll on;BRL;390;23%;84%;Alto;100;0,54;1,58;;;;;;260;260;260;210;260;320;480;480;390;480;590;590
olha essencial de lavanda;BRL;110;-18%;0%;Alto;100;0,45;3,74;;;;;;110;70;90;90;90;140;170;140;140;110;110;90
óleo essencial para o rosto;BRL;210;-19%;-19%;Alto;100;0,31;0,96;;;;;;170;170;140;170;170;170;260;210;210;260;210;210
gravida pode usar oleo essencial de lavanda;BRL;30;0%;∞;Alto;83;;;;;;;;30;20;20;30;30;40;40;40;30;40;40;40
oleos essenciais para tdah;BRL;90;57%;57%;Alto;100;0,49;2;;;;;;50;70;70;70;70;90;90;110;90;70;90;110
olho de lavanda;BRL;70;-20%;-43%;Alto;100;0,37;0,83;;;;;;110;90;90;70;70;50;70;110;50;50;40;40
óleo essencial de alecrim benefícios aromaterapia;BRL;140;-65%;80%;Alto;78;0,23;0,56;;;;;;40;30;40;40;70;70;90;140;170;260;590;90
óleo essencial hortelã;BRL;720;0%;0%;Alto;100;0,4;1,37;;;;;;720;720;720;720;720;880;880;880;720;720;880;720
oleo essencial de lavanda no rosto;BRL;70;-22%;40%;Alto;74;0,35;0,49;;;;;;50;70;50;70;70;70;50;50;110;90;70;70
oleo essencial de lavanda pdf;BRL;50;0%;0%;Médio;56;;;;;;;;50;50;30;30;40;50;70;70;50;50;50;50
óleos essenciais do terra;BRL;22200;-18%;-84%;Alto;100;0,38;0,91;;;;;;33100;27100;27100;27100;27100;33100;33100;33100;18100;6600;5400;5400
laszlo oleo essencial;BRL;590;0%;-19%;Alto;100;0,32;1,32;;;;;;590;720;480;480;390;590;590;480;590;480;590;480
oleo essencial cheiroso;BRL;70;0%;0%;Alto;100;0,58;1,83;;;;;;70;50;50;50;50;70;70;70;70;70;70;70
oleo essencial de alecrim combina com;BRL;40;33%;33%;Médio;59;0,58;1,29;;;;;;30;30;40;50;40;50;40;40;40;30;50;40
aromaterapia enxaqueca;BRL;50;0%;-44%;Alto;100;0,04;0,84;;;;;;70;50;70;70;40;90;70;50;40;50;50;50
oleo essencial para stress;BRL;70;0%;40%;Alto;100;0,39;1;;;;;;70;70;50;50;70;90;70;90;110;70;90;70
essencias relaxantes;BRL;30;-33%;-60%;Alto;100;0,51;1,32;;;;;;30;50;30;40;30;50;50;30;30;30;20;20
oleos essenciais para acalmar;BRL;140;21%;0%;Alto;100;0,36;1,22;;;;;;170;170;140;110;170;170;170;170;140;140;140;170
óleos essenciais para relaxar;BRL;170;21%;21%;Alto;100;0,3;1,23;;;;;;140;140;140;110;140;170;170;210;170;140;140;170
olibano oleo essencial beneficios;BRL;210;-19%;0%;Alto;99;0,33;0,84;;;;;;210;170;170;320;390;320;140;260;210;210;210;170
óleos essenciais para dor muscular;BRL;70;-20%;-43%;Alto;95;0,33;1,1;;;;;;90;70;70;70;50;70;50;70;50;50;70;40
oleo de essencial de lavanda;BRL;70;-35%;120%;Alto;99;0,36;0,91;;;;;;70;30;30;30;20;30;30;50;170;170;140;110
florame oleos essenciais;BRL;10;0%;0%;Alto;100;0,35;0,98;;;;;;10;0;10;10;10;10;10;10;10;10;10;10
oleo essencial tdah;BRL;50;0%;0%;Alto;100;0,9;1,69;;;;;;50;20;30;30;40;50;70;50;50;70;50;70
laszlo óleo essencial;BRL;590;0%;-19%;Alto;100;0,32;1,32;;;;;;590;720;480;480;390;590;590;480;590;480;590;480
óleo essencial laszlo;BRL;1000;-12%;-32%;Alto;100;0,3;1,13;;;;;;1000;1000;880;880;880;1300;1300;1300;1000;1000;1000;880
blog aromaterapia;BRL;30;50%;0%;Alto;100;0,82;1,87;;;;;;20;20;50;20;30;70;40;30;20;20;30;30
oleos essenciais do terra beneficios;BRL;210;-76%;-44%;Alto;100;0,31;0,59;;;;;;140;140;90;140;140;210;480;480;320;210;140;50
hidrolato comprar;BRL;110;-21%;-21%;Alto;100;0,63;1,63;;;;;;170;170;90;110;90;140;110;110;90;140;110;110
óleo de alecrim;BRL;14800;-18%;-33%;Alto;100;0,32;0,71;;;;;;18100;14800;12100;14800;12100;14800;14800;14800;14800;14800;14800;12100
oleos essenciais para dores musculares;BRL;170;0%;0%;Alto;100;0,35;0,98;;;;;;170;140;110;170;140;170;210;210;170;170;170;170
oleos essencias enxaqueca;BRL;30;-25%;50%;Alto;100;0,34;0,94;;;;;;20;20;30;40;40;30;40;30;30;40;40;30
óleo essencial dor muscular;BRL;210;-19%;-19%;Alto;100;0,37;1,18;;;;;;210;210;210;260;210;210;260;260;210;210;210;170
benefícios óleos essenciais do terra;BRL;90;-20%;-43%;Alto;100;0,28;0,6;;;;;;140;140;110;90;90;90;90;110;70;50;50;40
melhores oleos essenciais para difusor;BRL;70;-50%;-86%;Alto;100;;;;;;;;110;70;70;70;70;140;170;140;40;20;10;10
oleo doterra para enxaqueca;BRL;170;24%;0%;Alto;98;0,38;0,82;;;;;;210;140;140;170;140;170;210;210;210;170;170;210
aromaterapia dor de cabeça;BRL;70;0%;-29%;Alto;100;0,6;6,05;;;;;;70;70;70;50;30;70;70;70;50;50;90;50
oleos para acalmar;BRL;90;57%;57%;Alto;100;0,34;1,09;;;;;;90;70;90;110;70;110;90;90;110;70;90;110
essencia relaxante;BRL;70;40%;40%;Alto;100;0,47;1,38;;;;;;70;50;70;70;50;70;110;50;70;50;90;70
óleo de essência de lavanda;BRL;140;75%;-59%;Alto;100;0,5;3,71;;;;;;140;170;140;170;140;210;170;210;40;40;50;70
óleo terra;BRL;880;-12%;0%;Alto;100;0,38;0,77;;;;;;880;880;720;720;720;880;1000;1000;1000;1000;1000;880
óleos essenciais cabelo;BRL;170;0%;-33%;Alto;100;0,11;1,14;;;;;;210;210;210;210;210;210;210;170;170;140;170;140
roll on oleo essencial;BRL;210;24%;0%;Alto;100;0,47;1,78;;;;;;260;210;170;140;170;210;260;260;210;210;320;260
carreador óleo essencial;BRL;40;-60%;-50%;Alto;100;0,32;1,34;;;;;;50;30;30;30;50;50;70;50;50;50;30;20
oleos essenciais massagem;BRL;40;-20%;-43%;Alto;100;0,43;0,87;;;;;;50;40;30;40;40;40;40;30;50;50;30;40
oleo essencial para melhorar a concentração;BRL;30;-33%;-60%;Alto;100;0,37;0,83;;;;;;40;30;20;30;40;40;40;20;20;30;40;20
produção de óleos essenciais no brasil;BRL;40;25%;150%;Alto;99;0,6;3,38;;;;;;50;30;40;30;40;40;30;40;40;40;40;50
ansiedade oleo essencial;BRL;70;25%;25%;Alto;100;0,37;1,06;;;;;;50;90;40;70;50;70;90;70;50;40;50;50
oleos essenciais rosto;BRL;30;-67%;-67%;Alto;100;0,41;1,77;;;;;;40;30;20;30;10;40;40;40;40;30;20;10
oleo essencial para stress e ansiedade;BRL;30;0%;-80%;Alto;100;;;;;;;;40;30;30;50;50;50;50;30;20;10;10;10
oleo essencial vaporizador;BRL;70;80%;0%;Alto;100;0,44;1,08;;;;;;70;70;50;70;50;70;90;110;90;50;110;90
oleo essencial de alecrim puro;BRL;140;-47%;-47%;Alto;100;0,34;0,7;;;;;;210;140;140;140;90;110;170;140;140;170;170;90
oleo de olibano para pele;BRL;30;0%;-78%;Alto;100;0,19;0,65;;;;;;110;70;30;20;20;20;20;20;30;20;20;20
blend oleos essenciais do terra;BRL;90;0%;-36%;Alto;100;0,38;1,14;;;;;;110;110;70;50;90;110;110;70;70;70;90;70
essencia para acalmar;BRL;110;27%;0%;Alto;100;0,43;1,02;;;;;;90;110;70;90;110;140;110;140;140;110;110;140
aromaterapia científica;BRL;20;100%;100%;Alto;82;;;;;;;;20;20;10;10;20;20;10;20;20;10;30;20
oleo essencial analgésico;BRL;90;-29%;-44%;Alto;100;0,39;1,04;;;;;;70;90;90;70;70;90;110;90;110;70;90;50
oleo lavanda como usar;BRL;30;0%;-50%;Alto;95;0,34;0,63;;;;;;30;30;20;20;30;30;40;40;20;20;30;20
oleo essencial de lavanda para difusor;BRL;30;-25%;0%;Alto;100;0,49;1,09;;;;;;40;30;20;20;10;40;40;20;40;40;50;30
significado dos aromas na aromaterapia;BRL;30;-33%;-60%;Alto;100;0,44;0,83;;;;;;30;30;30;10;30;30;30;20;20;30;30;20
óleo essencial relaxante;BRL;260;0%;0%;Alto;100;0,36;1,5;;;;;;210;260;210;210;260;260;320;320;260;320;260;320
melhores oleos essenciais para o rosto;BRL;20;100%;-50%;Alto;78;0,4;0,82;;;;;;40;30;30;30;30;20;20;20;20;10;20;20
oleo essencial para revenda;BRL;40;33%;0%;Alto;100;0,73;3,02;;;;;;40;50;20;40;40;50;40;40;30;30;30;40
oleos doterra podem ser ingeridos;BRL;30;0%;∞;Alto;90;0,38;1,02;;;;;;0;0;40;50;40;40;30;30;30;10;20;10
bysamia oleos essenciais;BRL;590;-18%;-56%;Alto;100;0,54;2,74;;;;;;590;720;590;590;590;720;880;720;480;390;590;320
melhores óleos essenciais para a pele do rosto;BRL;110;-18%;600%;Alto;100;0,42;1,13;;;;;;40;90;90;110;70;110;140;170;110;170;140;140
aromaterapia para gestantes;BRL;70;-44%;-44%;Alto;82;0,4;4,95;;;;;;50;70;70;90;50;90;90;90;70;90;70;50
oleo essencial de lavanda serve para que;BRL;90;22%;120%;Alto;95;0,28;0,77;;;;;;70;50;90;70;90;70;70;110;90;90;90;110
gestante pode usar oleo essencial de lavanda;BRL;30;-33%;0%;Alto;95;;;;;;;;20;20;20;30;20;30;30;30;20;30;30;20
samia oleos essenciais;BRL;170;0%;-33%;Alto;100;0,73;3,29;;;;;;140;170;170;140;170;210;210;210;170;140;210;140
óleo essencial para o coração;BRL;70;-60%;-78%;Alto;90;;;;;;;;110;110;70;50;40;40;70;50;50;50;50;20
doterra ingestão;BRL;30;-50%;-86%;Alto;70;0,38;0,68;;;;;;40;30;20;40;40;30;30;30;30;20;30;10
oleo essencial para dor nos pes;BRL;30;200%;-25%;Alto;92;0,34;1,33;;;;;;40;30;40;40;40;30;10;10;10;10;20;30
oleo lavanda;BRL;1600;-16%;-16%;Alto;100;0,42;1,04;;;;;;1600;1600;1300;1600;1600;1900;1900;1900;1900;1900;1900;1600
aromaterapia concentração;BRL;50;0%;-29%;Alto;100;0,6;1,31;;;;;;70;30;30;50;50;70;70;50;40;50;70;50
oleo essencial para relaxar a mente;BRL;30;0%;0%;Alto;100;0,38;0,89;;;;;;30;20;20;10;20;30;40;40;40;40;20;40
oleo essencial de lavanda;BRL;33100;-18%;-18%;Alto;100;0,42;1,4;;;;;;33100;33100;27100;33100;27100;40500;40500;40500;33100;33100;33100;27100
oleo essencial massagem;BRL;50;-43%;-56%;Alto;100;0,3;1,02;;;;;;70;50;40;70;70;70;50;50;70;70;50;40
óleo essencial para febre infantil;BRL;110;86%;420%;Alto;94;0,47;1,77;;;;;;90;90;70;110;90;90;90;110;90;140;170;260
oleo doterra dor de cabeca;BRL;140;-21%;0%;Alto;100;0,4;4,16;;;;;;140;110;110;110;90;140;170;170;170;140;140;110
oleos essenciais para rosto;BRL;50;-29%;-29%;Alto;100;0,39;1,11;;;;;;40;30;50;70;50;50;70;50;70;70;40;50
aromaterapia na gravidez;BRL;40;-60%;-50%;Alto;72;0,52;3,83;;;;;;30;50;40;50;50;30;40;20;20;50;40;20
oleo essencial expectorante;BRL;210;0%;86%;Alto;100;0,49;1,25;;;;;;140;140;140;140;170;210;170;260;260;260;260;260
produção de oleos essenciais;BRL;70;-29%;-44%;Alto;100;0,36;1,3;;;;;;50;50;50;50;70;70;70;70;50;70;90;50
laszlo oleo;BRL;70;-25%;-88%;Alto;100;0,55;1,31;;;;;;320;140;30;50;50;40;50;50;50;40;30;30
comprar óleo essencial de lavanda;BRL;110;0%;-21%;Alto;100;0,6;2,12;;;;;;110;140;110;110;90;140;170;140;140;110;140;110
oleo de alecrim essencial;BRL;110;27%;27%;Alto;100;0,32;0,71;;;;;;90;90;90;110;90;110;140;110;90;110;110;140
óleo essencial de hortelã;BRL;1600;-19%;-32%;Alto;100;0,36;1,01;;;;;;1600;1600;1300;1600;1600;1900;1900;1600;1300;1600;1300;1300
óleo carreador para óleo essencial;BRL;90;-35%;22%;Alto;100;0,27;0,89;;;;;;90;70;30;30;70;70;40;70;110;170;110;110
óleo essencial lavanda;BRL;6600;0%;-18%;Alto;100;0,44;1,28;;;;;;6600;6600;5400;5400;5400;8100;8100;6600;6600;5400;6600;5400
ansiedade oleos essenciais;BRL;30;-33%;0%;Alto;95;0,37;1,07;;;;;;30;10;20;40;20;40;20;50;30;30;20;20
benefícios do oleo essencial de lavanda;BRL;880;0%;0%;Alto;98;0,22;0,65;;;;;;880;880;720;720;720;880;1000;1000;1000;880;880;880
aromaterapia aromas;BRL;20;0%;100%;Alto;100;0,57;2,05;;;;;;10;20;20;20;20;20;30;20;10;20;30;20
oléo de lavanda;BRL;9900;0%;0%;Alto;100;0,38;1,04;;;;;;9900;9900;8100;9900;8100;9900;9900;9900;9900;9900;9900;9900
aromaterapia para enxaqueca;BRL;110;22%;22%;Alto;100;0,38;0,97;;;;;;70;90;110;90;90;140;140;110;90;90;140;110
oleo doterra para dor de cabeça;BRL;590;0%;23%;Alto;100;0,38;4,15;;;;;;480;480;390;480;390;590;590;720;720;590;590;590
aromaterapia para acalmar;BRL;30;0%;0%;Alto;100;0,47;1,88;;;;;;20;30;50;30;40;30;30;30;30;30;40;30
óleos essenciais via aroma são bons;BRL;140;-36%;-78%;Alto;99;0,36;1,02;;;;;;210;170;140;140;140;170;170;170;140;110;110;70
óleo essencial para cabelo;BRL;720;-18%;-18%;Alto;100;0,05;0,79;;;;;;720;590;590;590;720;880;880;720;720;720;720;590
essencial de lavanda;BRL;110;0%;0%;Alto;100;0,39;3,75;;;;;;110;70;90;90;90;110;110;170;140;110;110;110
oleo essencial febre;BRL;70;-22%;40%;Alto;94;0,37;1,45;;;;;;50;50;50;70;70;90;70;110;110;90;90;70
óleos essenciais antivirais pdf;BRL;30;0%;-67%;Baixo;24;;;;;;;;20;30;20;50;40;50;50;30;50;10;10;10
óleos essenciais lavanda beneficios;BRL;40;-40%;-40%;Alto;100;0,29;0,72;;;;;;50;40;40;40;30;40;50;40;40;50;40;30
oleo de terra;BRL;50;0%;40%;Alto;100;0,4;0,81;;;;;;40;50;50;50;40;70;70;70;50;70;50;70
aromaterapia manaus;BRL;40;-50%;-50%;Alto;100;0,39;1,06;;;;;;50;50;40;40;40;50;40;30;20;40;30;20
oleo essencial de lavanda para pele do rosto;BRL;40;-67%;-50%;Alto;87;;;;;;;;50;50;30;30;40;50;30;50;40;30;30;10
qual o melhor óleo essencial para ansiedade;BRL;90;0%;0%;Alto;100;0,34;1,07;;;;;;70;90;50;90;90;110;110;110;90;110;110;110
oleo essencial rosto;BRL;70;40%;-22%;Alto;100;0,34;1,42;;;;;;70;70;70;70;40;50;70;90;40;50;90;70
óleo essencial via aroma é bom;BRL;880;-28%;0%;Alto;100;0,27;0,99;;;;;;720;880;720;880;880;1000;1300;1300;1300;1000;1000;720
óleos essenciais para difusor;BRL;480;0%;0%;Alto;100;0,57;1;;;;;;390;390;390;390;390;590;590;720;590;480;480;480
óleos para ansiedade;BRL;1300;0%;39%;Alto;100;0,35;0,94;;;;;;720;1900;1300;1300;1000;1300;1300;1300;1000;1000;1000;1000
lavanda na aromaterapia;BRL;30;33%;100%;Alto;81;0,27;1,31;;;;;;20;20;30;30;20;30;40;30;50;30;40;40
oleos de lavanda;BRL;9900;0%;0%;Alto;100;0,38;1,04;;;;;;9900;9900;8100;9900;8100;9900;9900;9900;9900;9900;9900;9900
aromaterapia da terra;BRL;70;-20%;-43%;Alto;100;0,33;1,01;;;;;;90;70;50;50;50;70;70;90;70;50;70;40
oleo olibano beneficios;BRL;30;-25%;0%;Alto;100;0,32;0,54;;;;;;20;20;30;50;20;40;30;10;50;40;40;30
óleo essencial para estresse;BRL;320;23%;-18%;Alto;100;0,36;0,99;;;;;;320;320;260;260;260;390;320;390;260;260;320;320
oleo essencial para ansiedade e estresse;BRL;50;-57%;200%;Alto;100;0,33;0,87;;;;;;10;40;20;30;10;40;50;70;90;70;90;30
oleos essenciais dores musculares;BRL;20;100%;0%;Alto;93;0,36;1,12;;;;;;20;20;10;20;20;20;20;20;20;10;20;20
oleos essenciais samia;BRL;70;25%;-44%;Alto;100;0,86;3,05;;;;;;90;90;70;90;70;90;70;70;70;40;110;50
óleo lavanda;BRL;1600;-16%;-16%;Alto;100;0,42;1,04;;;;;;1600;1600;1300;1600;1600;1900;1900;1900;1900;1900;1900;1600
óleos essenciais caseiro;BRL;40;-33%;-71%;Alto;74;;;;;;;;70;50;30;40;30;40;50;40;30;30;30;20
aromaterapia casa;BRL;20;0%;0%;Alto;100;;;;;;;;10;20;20;10;20;30;10;20;10;10;10;10
oleo essencial para estresse e ansiedade;BRL;70;0%;-25%;Alto;100;0,4;1,12;;;;;;50;70;50;50;70;70;110;90;50;30;40;30
oleo essencial stress;BRL;30;-33%;-50%;Alto;100;0,58;1,49;;;;;;30;30;30;30;20;40;30;50;50;30;40;20
alecrim aromaterapia beneficios;BRL;50;-20%;-56%;Alto;75;0,11;0,46;;;;;;70;70;70;70;20;50;50;50;40;50;70;40
terra oleo essencial;BRL;70;40%;-22%;Alto;100;0,38;1,13;;;;;;70;70;50;70;50;70;140;70;70;50;70;70
oleos do terra beneficios;BRL;140;40%;-67%;Alto;100;0,32;0,72;;;;;;210;210;170;210;140;170;140;70;70;50;70;70
oleo de lavanda essencial;BRL;90;-22%;-22%;Alto;100;0,46;1,33;;;;;;90;90;50;70;70;110;90;110;90;90;90;70
óleos essenciais cicatrizantes;BRL;110;0%;-21%;Alto;93;0,49;1,45;;;;;;140;110;90;140;110;110;140;140;90;110;140;110
oleos essenciais calmantes;BRL;260;-19%;-19%;Alto;100;0,38;1,22;;;;;;260;260;210;260;260;390;390;260;260;320;260;260
óleo essencial lavanda benefícios;BRL;1000;-12%;-12%;Alto;100;0,32;0,84;;;;;;880;880;880;880;1000;1000;1000;1000;1000;1000;1000;880
benefícios dos óleos essenciais do terra;BRL;70;0%;40%;Alto;100;0,32;0,61;;;;;;70;30;40;40;40;90;110;90;90;70;70;70
da terra oleo essencial;BRL;90;150%;-71%;Alto;100;0,38;0,92;;;;;;90;70;90;90;90;110;140;110;50;20;30;50
oleos essenciais joinville;BRL;50;0%;-79%;Alto;68;0,52;1,51;;;;;;90;30;90;70;50;70;70;70;20;30;70;30
oleo essencial samia;BRL;210;0%;-19%;Alto;100;0,6;2,57;;;;;;140;170;170;170;170;210;260;260;210;170;210;170
aromaterapia gestante;BRL;50;75%;0%;Alto;100;0,4;3,58;;;;;;50;30;40;40;40;50;70;70;50;40;40;70
oleo essencial bom para ansiedade;BRL;30;0%;0%;Alto;99;0,36;1,01;;;;;;20;20;10;30;20;50;30;30;20;30;30;30
óleos essenciais para o cabelo;BRL;260;-19%;-46%;Alto;100;0,05;0,65;;;;;;260;260;170;260;260;390;320;260;260;260;210;210
