Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
lola liso leve and solto spray antifrizz;BRL;90;0%;-43%;Alto;100;0,44;1,2;;;;;;140;110;140;170;210;90;110;70;70;40;50;40
lola spray;BRL;140;27%;56%;Alto;100;0,34;1,14;;;;;;70;110;170;140;170;170;140;170;110;110;90;140
lola cosmetics loira;BRL;70;0%;75%;Alto;100;0,28;0,92;;;;;;50;90;90;50;70;50;50;70;50;70;70;70
lola ela é carioca máscara tonalizante;BRL;50;-20%;-20%;Alto;100;0,4;1,1;;;;;;70;90;70;40;70;40;50;70;50;50;50;40
lola danos vorazes comprar;BRL;70;250%;∞;Alto;100;0,46;1,51;;;;;;0;0;0;0;210;140;110;90;20;20;110;70
lola rapunzel milk spray;BRL;70;0%;-22%;Alto;100;0,41;0,96;;;;;;90;70;70;70;70;50;90;70;70;70;110;70
tonico rapunzel lola;BRL;1300;-47%;-23%;Alto;100;0,32;1,13;;;;;;880;880;720;880;880;1900;2400;1600;1300;1900;1300;1000
morte súbita lola resenha 2020;BRL;30;0%;∞;Alto;98;;;;;;;;0;0;40;40;30;40;30;30;50;30;20;30
lola meu liso;BRL;50;0%;-44%;Alto;100;0,28;0,92;;;;;;70;70;50;70;50;70;70;50;70;50;70;50
bemdita ghee hidratação;BRL;720;-41%;51%;Alto;100;0,42;1,43;;;;;;480;1000;390;390;480;720;880;880;1300;1000;590;590
danos vorazes;BRL;390;-19%;∞;Alto;100;0,37;1,36;;;;;;0;0;590;880;480;480;320;390;390;480;480;390
morte subita composição;BRL;50;-29%;0%;Alto;83;0,35;0,82;;;;;;30;50;50;40;30;70;70;50;50;70;50;50
tonico de crescimento rapunzel;BRL;110;-48%;57%;Alto;100;0,33;0,99;;;;;;70;40;50;70;70;110;110;170;110;210;170;110
lola spray antifrizz;BRL;140;0%;89%;Alto;99;0,37;1,17;;;;;;90;70;90;110;140;170;170;260;170;170;170;170
danos vorazes lola;BRL;1900;-17%;∞;Alto;100;0,32;0,93;;;;;;0;0;1000;2400;2400;1900;1600;1900;1900;2900;2900;2400
lola meu cacho minha vida creme de pentear 500g;BRL;30;33%;-20%;Alto;100;0,49;1,88;;;;;;40;50;30;20;30;30;50;30;20;30;10;40
lola kit cronograma;BRL;90;-46%;1300%;Alto;100;0,34;1,02;;;;;;10;10;10;10;20;10;50;170;210;260;170;140
matizador lola ruivosa;BRL;70;22%;22%;Alto;100;0,26;0,71;;;;;;90;90;70;50;50;50;50;70;110;90;110;110
máscara tonalizante ela é carioca;BRL;50;0%;-29%;Alto;88;0,28;0,76;;;;;;40;70;50;70;40;50;50;40;40;50;70;50
creme desembaraçante creoula;BRL;40;-50%;-60%;Alto;100;0,33;1,15;;;;;;50;70;30;40;20;50;50;30;50;40;10;20
spray morte súbita;BRL;720;0%;0%;Alto;100;0,29;0,82;;;;;;480;590;720;590;480;880;720;590;720;720;720;720
tónico rapunzel;BRL;10;-100%;0%;Desconhecido;;;;;;;;;10;0;10;10;10;0;10;0;10;10;10;0
hidratacao lola cronograma;BRL;50;0%;∞;Alto;100;0,3;0,72;;;;;;40;40;50;50;30;70;70;50;40;50;30;50
ruivosa;BRL;880;0%;-45%;Alto;100;0,29;0,66;;;;;;1300;1300;1300;1000;880;880;880;880;720;720;880;720
kit lola cronograma;BRL;260;-19%;53%;Alto;100;0,36;1,03;;;;;;210;260;260;170;210;320;320;320;320;320;260;260
meu cacho minha vida máscara;BRL;140;-21%;-21%;Alto;100;0,48;1,9;;;;;;110;140;210;140;110;170;170;140;90;140;90;110
nutrição lola;BRL;590;-19%;-19%;Alto;100;0,37;1,08;;;;;;480;480;480;480;480;720;720;590;590;590;590;480
rapunzel tonico capilar;BRL;70;56%;600%;Alto;100;0,34;0,83;;;;;;20;20;40;50;30;70;50;110;140;90;170;140
creme protetor lola;BRL;70;0%;0%;Alto;100;0,38;1,58;;;;;;90;70;140;140;90;50;20;20;40;50;70;50
tonalizante lola castanho;BRL;110;-44%;-71%;Alto;99;0,26;0,54;;;;;;140;320;140;140;110;90;110;90;90;90;110;50
gel lola cosmetics;BRL;70;25%;0%;Alto;100;0,44;1,53;;;;;;70;70;70;70;50;40;70;110;90;40;70;50
lola ghee hidratação;BRL;90;-29%;-64%;Alto;100;0,44;1,4;;;;;;90;90;90;110;70;110;110;140;90;70;90;50
lola ondulados shampoo;BRL;30;50%;50%;Alto;100;0,45;1,36;;;;;;20;30;30;50;10;40;20;30;20;20;30;30
tônico rapunzel lola composição;BRL;50;-56%;-43%;Alto;94;0,25;1,09;;;;;;40;30;40;40;30;50;90;50;70;90;50;40
tonalizante preto lola;BRL;70;75%;0%;Alto;100;0,22;0,52;;;;;;70;110;110;70;70;50;70;70;40;40;70;70
tonalizante lola ruivosa;BRL;210;21%;-56%;Alto;100;0,26;0,63;;;;;;320;320;320;260;170;260;210;210;210;140;210;170
lola tonico;BRL;40;25%;25%;Alto;100;0,34;1,37;;;;;;50;20;30;30;30;50;50;70;50;40;40;50
meu cacho minha vida resenha;BRL;50;0%;-43%;Alto;100;;;;;;;;90;90;50;50;40;70;70;40;40;40;40;40
bem dita ghee kit;BRL;210;-55%;-81%;Alto;100;0,37;0,85;;;;;;210;210;320;390;320;260;260;210;170;110;70;50
geleia corporal lola;BRL;1300;90%;90%;Alto;100;0,39;1,15;;;;;;1600;1300;3600;1600;1300;720;480;480;590;1000;880;1900
rapunzel lola tonico;BRL;170;0%;-35%;Alto;100;0,41;1;;;;;;170;170;170;170;170;260;210;210;210;170;170;170
morte subita reparação total;BRL;70;-43%;-43%;Alto;100;0,26;0,95;;;;;;50;90;50;50;70;170;50;50;40;70;40;40
spray morte subita;BRL;720;0%;0%;Alto;100;0,29;0,82;;;;;;480;590;720;590;480;880;720;590;720;720;720;720
tonico de rapunzel;BRL;10;0%;0%;Alto;100;;;;;;;;10;10;10;0;0;10;20;20;30;10;10;10
morte súbita ou desmaia cabelo;BRL;70;29%;0%;Alto;100;;;;;;;;70;70;70;50;70;70;70;70;70;70;40;90
lola cosmetics bemdita ghee hidratação;BRL;90;-21%;-21%;Alto;100;0,42;1,03;;;;;;50;140;90;50;40;110;140;90;50;140;90;110
spray anti frizz lola;BRL;390;-19%;22%;Alto;100;0,37;1,2;;;;;;260;390;390;320;390;390;390;320;480;480;480;390
geleia lola;BRL;170;86%;136%;Alto;100;0,44;1,09;;;;;;140;210;390;170;170;70;90;90;70;140;110;260
kit de cronograma capilar lola;BRL;50;0%;0%;Alto;100;0,3;0,76;;;;;;50;40;50;50;30;70;70;70;50;50;50;50
tonico do crescimento lola;BRL;40;-60%;-50%;Alto;100;0,39;0,69;;;;;;20;30;40;30;40;40;50;50;30;50;20;20
lola cosmetics geleia corporal;BRL;70;-25%;-57%;Alto;100;0,42;1,28;;;;;;110;90;210;110;90;50;30;30;30;40;50;30
meu cacho minha vida creme de pentear;BRL;320;-46%;-34%;Alto;100;0,42;1,31;;;;;;260;390;260;320;320;320;390;320;390;390;320;210
meu cacho minha vida lola resenha;BRL;50;-57%;-25%;Alto;100;0,39;1,5;;;;;;70;70;50;40;50;70;70;70;70;70;30;30
resenha meu cacho minha vida;BRL;30;0%;0%;Alto;93;;;;;;;;20;30;40;30;20;20;20;40;20;30;20;30
spray rapunzel;BRL;30;-25%;-25%;Alto;100;0,48;1,1;;;;;;30;20;20;30;10;20;20;40;40;40;30;30
lola cabelo liso;BRL;140;0%;21%;Alto;100;0,27;1,04;;;;;;170;140;110;170;110;110;210;140;140;170;140;170
cronograma capilar lola ghee;BRL;170;-18%;27%;Alto;100;0,45;1,06;;;;;;110;110;170;170;140;210;260;110;140;170;140;140
gel lola;BRL;90;22%;22%;Alto;100;0,47;1,46;;;;;;140;110;70;40;70;40;90;170;110;90;70;110
drama da noite lola;BRL;260;-35%;-35%;Alto;100;0,24;0,6;;;;;;260;320;260;320;210;260;320;170;210;260;260;170
bem dita praia geléia iluminadora lola cosmetics;BRL;30;100%;-50%;Alto;100;;;;;;;;50;70;50;10;50;10;10;50;30;10;10;20
mascara hidratação morte subita;BRL;50;-29%;25%;Alto;100;0,66;2,25;;;;;;40;40;30;30;30;40;50;70;90;70;70;50
kit lola cosmetics cronograma;BRL;110;-36%;-18%;Alto;100;0,43;1,05;;;;;;70;90;110;110;90;170;140;170;110;140;110;90
lola antifrizz;BRL;320;-19%;0%;Alto;100;0,44;1,2;;;;;;260;260;260;260;390;320;390;390;320;320;320;260
ghee hidratação lola;BRL;90;40%;-22%;Alto;100;0,48;1,07;;;;;;110;140;90;90;90;110;90;70;90;50;40;70
lola kit cronograma capilar;BRL;110;-67%;-93%;Alto;100;0,52;2,08;;;;;;140;210;170;210;140;210;210;40;30;30;20;10
loira de farmácia lola;BRL;50;-40%;-57%;Alto;100;0,24;1,1;;;;;;50;40;50;50;70;40;30;40;30;50;40;30
cronograma capilar lola bemdita ghee;BRL;50;29%;350%;Alto;100;0,48;1,1;;;;;;50;20;50;20;30;50;90;40;90;70;90;90
lola cosmetics morte súbita máscara super hidratante detalhes;BRL;70;0%;∞;Alto;100;0,37;2,18;;;;;;0;0;170;110;50;70;70;70;90;50;50;50
lola cream;BRL;40;33%;-20%;Alto;100;0,45;0,77;;;;;;50;50;50;30;20;50;30;30;40;30;30;40
tonico de crescimento lola;BRL;140;-18%;-46%;Alto;100;0,34;0,9;;;;;;110;90;110;140;140;170;170;170;110;170;110;140
condicionador lola meu cacho minha vida;BRL;90;-50%;-36%;Alto;100;0,41;1,23;;;;;;110;110;70;110;50;110;90;110;110;140;90;70
meu cacho minha vida kit;BRL;50;-20%;33%;Alto;100;0,38;1,64;;;;;;40;70;40;20;30;50;70;50;50;50;30;40
shampoo lola liso leve e solto;BRL;90;40%;-36%;Alto;100;0,41;2,02;;;;;;110;140;140;110;90;110;90;90;70;50;90;70
tonalizante ruivo lola;BRL;70;0%;-29%;Alto;100;0,31;0,91;;;;;;110;110;70;70;70;70;50;50;50;50;50;50
creme creoula da lola;BRL;40;-40%;-40%;Alto;100;0,27;0,64;;;;;;90;20;20;30;70;50;40;10;20;50;50;30
spray rapunzel lola;BRL;70;-29%;-29%;Alto;100;0,36;1,35;;;;;;70;110;50;40;70;70;110;70;90;70;70;50
spray liso leve and solto;BRL;40;33%;-43%;Alto;100;0,4;1,19;;;;;;20;30;40;20;50;40;40;30;30;30;30;40
morte subita spray;BRL;210;0%;24%;Alto;100;0,32;0,92;;;;;;140;260;210;210;210;320;260;210;210;260;260;260
tônico de crescimento rapunzel lola cosmetics;BRL;40;-40%;0%;Alto;100;0,47;1,33;;;;;;40;30;40;50;20;30;40;40;40;50;50;30
creme creoula lola;BRL;50;0%;-55%;Alto;100;0,46;0,88;;;;;;70;50;70;50;50;50;70;50;90;50;40;50
creme dream;BRL;70;29%;29%;Alto;100;0,33;0,7;;;;;;70;70;90;70;70;70;70;110;90;70;70;90
mascara lola liso leve e solto;BRL;50;-67%;-89%;Alto;100;;;;;;;;70;50;70;90;50;40;30;50;30;30;30;10
spray antifrizz liso lola leve and solto;BRL;70;100%;-20%;Alto;100;0,31;1,19;;;;;;50;70;90;70;70;110;170;110;50;20;30;40
kit manteiga ghee lola;BRL;70;-20%;-20%;Alto;100;0,32;1,09;;;;;;40;70;70;40;50;90;70;40;70;50;90;40
lola loira de farmácia;BRL;30;0%;-25%;Alto;100;0,31;0,91;;;;;;30;30;40;30;30;30;20;20;20;30;20;30
máscara matizadora lola;BRL;40;-25%;-40%;Alto;100;0,26;1,25;;;;;;40;50;70;70;20;30;40;50;30;40;50;30
oleo iluminador lola;BRL;110;-18%;-18%;Alto;100;0,36;1,12;;;;;;140;170;140;90;70;70;90;70;110;110;90;90
shampoo sólido lola;BRL;1600;-19%;-19%;Alto;100;0,25;1,2;;;;;;1300;1300;1000;1000;1000;1900;1900;1600;1600;1600;1300;1300
geleia capilar lola;BRL;50;40%;40%;Alto;100;0,39;0,85;;;;;;50;50;90;90;50;90;70;40;10;50;30;70
lola morte subita shampoo;BRL;50;25%;25%;Alto;100;0,45;1,64;;;;;;50;70;50;70;50;40;50;40;40;40;40;50
lola nutrição;BRL;720;0%;0%;Alto;100;0,36;1,09;;;;;;720;720;720;590;720;880;880;880;720;720;720;720
liso lola cosmetics;BRL;40;33%;-20%;Alto;100;0,26;1,18;;;;;;40;50;50;50;30;50;50;40;30;30;50;40
umectação lola;BRL;320;0%;23%;Alto;100;0,26;0,85;;;;;;260;260;260;210;260;260;320;390;320;320;390;320
máscara meu cacho minha vida;BRL;140;0%;55%;Alto;100;0,44;1,64;;;;;;170;210;140;110;110;170;210;170;110;170;140;170
morte súbita lola spray;BRL;170;-18%;-33%;Alto;100;0,31;1,03;;;;;;170;170;210;140;140;260;210;170;170;170;140;140
creme lola creoula;BRL;70;0%;0%;Alto;100;0,45;1,04;;;;;;70;90;70;70;50;70;50;70;50;70;90;70
lola liso leve and solto spray;BRL;320;-33%;-19%;Alto;100;0,33;1,07;;;;;;140;90;140;170;210;590;720;720;390;390;320;260
mascara morte subita é hidratação ou nutrição;BRL;30;-57%;200%;Alto;91;;;;;;;;10;30;30;10;10;10;30;30;40;70;40;30
nutrição da lola;BRL;70;0%;-44%;Alto;100;0,26;0,76;;;;;;90;70;90;50;70;70;50;70;70;50;50;50
bemdita praia;BRL;390;52%;0%;Alto;100;0,38;1,37;;;;;;390;480;880;1000;480;210;140;110;210;210;260;320
meu cabelo minha vida lola;BRL;30;-25%;-40%;Alto;100;0,29;0,94;;;;;;50;30;20;20;20;30;40;30;30;40;30;30
liso leve e solto lola spray;BRL;90;-18%;29%;Alto;100;0,4;0,98;;;;;;50;40;50;50;50;70;90;70;170;110;70;90
lola cosmetics rapunzel tônico do crescimento;BRL;90;0%;0%;Alto;100;0,27;1,6;;;;;;40;90;50;70;110;90;110;70;90;90;110;90
tonico crescimento rapunzel;BRL;70;-36%;133%;Alto;100;0,38;0,62;;;;;;30;20;30;50;50;40;70;90;50;110;90;70
lola tonalizante preto;BRL;40;-60%;-60%;Alto;100;0,24;0,43;;;;;;40;30;50;20;50;40;70;30;30;50;50;20
co wash comigo ninguém pode;BRL;140;0%;0%;Alto;100;0,32;0,9;;;;;;140;170;140;140;110;140;140;90;110;140;110;140
lola drama da noite;BRL;70;-78%;-82%;Alto;100;0,24;0,45;;;;;;70;90;110;110;90;70;90;40;50;90;70;20
kit lola cosmetics cronograma capilar;BRL;260;-19%;-19%;Alto;100;0,38;1,17;;;;;;140;210;170;210;170;320;320;320;320;260;260;210
lola cosmetics tonico rapunzel;BRL;40;0%;-57%;Alto;100;0,45;2,17;;;;;;30;30;70;50;70;10;40;70;40;30;10;30
lola ghee reconstrução;BRL;30;100%;-20%;Alto;100;0,48;1,33;;;;;;20;40;40;30;30;40;50;20;30;20;30;40
kit hidratação nutrição e reconstrução lola;BRL;70;0%;0%;Alto;100;0,27;0,73;;;;;;70;50;50;70;40;70;70;50;70;70;50;70
morte subita creme de hidratação;BRL;90;22%;-21%;Alto;100;0,56;2,19;;;;;;90;70;140;20;40;110;110;70;70;90;70;110
memorizador de cachos lola;BRL;40;40%;250%;Alto;100;0,27;0,56;;;;;;30;40;30;30;20;30;10;30;50;50;40;70
lola cosmetics rapunzel milk spray;BRL;40;-29%;25%;Alto;100;0,44;1,36;;;;;;20;40;20;30;40;30;30;50;50;70;70;50
lola meu cacho minha vida resenha;BRL;50;-20%;-43%;Alto;100;;;;;;;;40;50;70;50;50;90;50;40;70;50;30;40
tônico capilar lola;BRL;210;-19%;24%;Alto;100;0,35;0,9;;;;;;140;170;170;170;170;260;260;260;210;260;260;210
loira de farmacia;BRL;260;0%;-34%;Alto;100;0,4;1,15;;;;;;260;320;320;260;260;260;260;210;210;210;210;210
spray lola rapunzel;BRL;40;0%;0%;Alto;100;0,37;0,99;;;;;;40;40;30;30;40;40;40;40;50;40;40;40
lola loira de farmacia;BRL;90;0%;-22%;Alto;100;0,38;1,21;;;;;;70;110;110;90;90;110;70;70;50;70;70;70
meu cacho;BRL;140;-35%;0%;Alto;100;0,52;2,52;;;;;;110;140;170;140;90;140;140;140;110;170;170;110
lola dream cream 450g;BRL;390;-19%;0%;Alto;100;0,38;1,15;;;;;;480;480;390;390;390;260;260;390;390;480;590;390
co wash lola cosmetics;BRL;30;50%;-40%;Alto;100;0,27;0,84;;;;;;20;30;50;50;20;40;30;20;10;20;20;30
drama da noite;BRL;210;0%;-56%;Alto;75;0,29;0,72;;;;;;260;210;260;480;260;210;210;170;140;140;110;140
tonico rapunzel;BRL;880;-38%;69%;Alto;100;0,32;0,94;;;;;;480;480;390;590;590;880;1300;1600;1300;1600;1300;1000
lola spray morte subita;BRL;40;0%;25%;Alto;100;0,33;1,15;;;;;;50;40;40;30;30;40;40;50;40;50;40;50
meu liso lola;BRL;110;0%;0%;Alto;100;0,27;0,8;;;;;;90;140;110;90;90;110;140;110;110;90;90;90
óleo de argan lola;BRL;1900;-21%;46%;Alto;100;0,38;0,73;;;;;;1300;1300;1300;1300;1300;1600;2400;2400;1900;2400;2400;1900
mascara morte subita é boa;BRL;70;-44%;0%;Alto;94;0,22;1,9;;;;;;50;90;90;70;50;50;110;70;110;90;70;50
umectação oliva;BRL;140;27%;0%;Alto;100;0,34;0,93;;;;;;140;140;140;140;110;140;140;210;170;110;140;140
pinga lola açai e pracaxi;BRL;90;57%;120%;Alto;100;0,26;0,92;;;;;;70;90;90;90;70;90;170;50;50;70;90;110
rapunzel milk spray;BRL;70;0%;0%;Alto;100;0,36;1,53;;;;;;70;50;70;50;40;50;30;70;70;70;90;70
kit cronograma capilar lola;BRL;1900;0%;19%;Alto;100;0,33;1,03;;;;;;1300;1600;1600;1600;1300;2400;2400;1900;1900;1900;1900;1900
linha transição lola;BRL;30;-75%;-50%;Alto;100;0,23;1,3;;;;;;30;40;30;30;10;50;50;30;40;40;30;10
lola liso leve and solto shampoo;BRL;70;-50%;-71%;Alto;100;0,38;0,94;;;;;;30;40;50;70;140;140;90;40;40;40;30;20
creoula lola creme de pentear;BRL;70;-29%;-55%;Alto;100;0,49;1,37;;;;;;50;110;90;70;70;110;90;70;70;70;50;50
loira de farmacia lola;BRL;170;0%;-33%;Alto;94;0,3;0,78;;;;;;170;210;170;170;140;170;170;110;140;140;140;140
dream cream máscara hidro reconstrutora;BRL;30;-50%;-80%;Alto;100;0,69;2,25;;;;;;50;40;30;30;20;50;50;20;20;20;20;10
hidratação nutrição e reconstrução lola;BRL;40;-20%;100%;Alto;100;0,27;0,84;;;;;;50;40;30;30;40;40;50;40;50;50;40;40
lola para cabelos lisos;BRL;70;0%;-29%;Alto;100;0,24;0,94;;;;;;70;50;70;70;70;70;50;70;50;50;90;50
lola tonico capilar;BRL;30;-40%;50%;Alto;100;0,34;0,71;;;;;;50;40;30;30;20;40;20;30;40;50;30;30
antifrizz lola;BRL;480;0%;50%;Alto;100;0,39;1,21;;;;;;390;390;480;390;480;590;590;480;390;480;480;480
loira de farmácia;BRL;140;27%;-18%;Alto;100;0,3;0,85;;;;;;170;140;170;170;140;140;110;140;110;110;110;140
berinjelo lola;BRL;170;21%;-19%;Alto;100;0,24;1,27;;;;;;210;260;170;210;170;210;170;140;140;140;170;170
rapunzel tonico;BRL;110;-18%;0%;Alto;100;0,33;0,88;;;;;;70;70;90;170;110;90;140;140;140;110;90;90
creme ondulados lola;BRL;140;0%;56%;Alto;100;0,44;1,3;;;;;;110;90;110;140;90;110;170;170;110;140;170;140
tonico capilar lola;BRL;210;-19%;24%;Alto;100;0,35;0,9;;;;;;140;170;170;170;170;260;260;260;210;260;260;210
ghee nutrição;BRL;70;-40%;-73%;Alto;100;0,45;1,91;;;;;;70;110;90;70;70;90;90;50;90;50;50;30
lola morte subita spray;BRL;70;57%;120%;Alto;100;0,3;0,77;;;;;;50;50;90;70;70;90;70;50;90;70;70;110
lola ondulados texturizador;BRL;20;0%;-60%;Alto;100;0,52;1,52;;;;;;40;20;50;20;10;20;20;10;20;20;20;20
dream lola cosmetics;BRL;20;100%;100%;Alto;100;0,57;1,07;;;;;;10;10;10;20;10;20;10;30;20;10;20;20
lola cosmetics alisante;BRL;390;22%;125%;Alto;100;0,25;0,81;;;;;;320;320;320;260;260;260;320;320;480;590;720;720
lola cosmetics liso;BRL;390;-18%;-33%;Alto;100;0,42;0,99;;;;;;480;480;480;390;390;480;390;480;390;390;390;320
lola quimica passada;BRL;50;0%;0%;Alto;100;0,46;0,98;;;;;;30;30;90;70;50;40;50;50;20;40;40;40
creme de cabelo morte subita preço;BRL;40;-50%;-50%;Alto;100;0,33;0,68;;;;;;30;70;30;50;40;50;30;10;50;40;40;20
lola condicionador;BRL;110;27%;56%;Alto;100;0,39;1,52;;;;;;90;90;90;70;70;140;140;90;110;110;90;140
mascara capilar morte subita;BRL;170;-35%;0%;Alto;100;0,49;1,21;;;;;;140;210;170;140;110;170;210;210;210;260;210;170
rapunzel spray;BRL;20;0%;100%;Alto;100;0,27;1,56;;;;;;10;10;20;10;20;20;10;20;20;20;20;20
ela é carioca tonalizante;BRL;30;0%;-60%;Alto;100;0,22;0,77;;;;;;20;50;30;30;20;30;10;30;10;20;20;20
lola exterminador de frizz;BRL;90;29%;-18%;Alto;99;0,47;1,23;;;;;;90;110;90;110;90;90;90;90;90;70;70;90
lola tonalizante ruivo;BRL;50;-40%;-57%;Alto;100;0,26;0,49;;;;;;50;70;50;50;30;40;70;40;30;50;50;30
lola cosmetics ruivosa;BRL;110;-22%;-50%;Alto;100;0,37;1,22;;;;;;170;170;110;90;90;110;90;90;90;90;110;70
morte súbita spray;BRL;210;0%;24%;Alto;100;0,32;0,92;;;;;;140;260;210;210;210;320;260;210;210;260;260;260
ghee lola nutrição;BRL;50;0%;25%;Alto;100;0,52;1,39;;;;;;70;70;70;50;70;40;50;70;70;50;50;50
lola loira;BRL;110;56%;27%;Alto;86;0,27;0,81;;;;;;110;90;90;90;140;70;110;70;140;90;140;140
lola cosmetics transição;BRL;110;-18%;-18%;Alto;100;0,37;1,19;;;;;;90;110;110;110;110;170;170;140;110;110;90;90
morte subita mascara;BRL;720;-33%;0%;Alto;100;0,41;0,99;;;;;;480;590;720;590;480;720;880;720;720;880;880;590
exterminador de frizz;BRL;110;0%;-59%;Alto;100;0,47;1,09;;;;;;140;140;110;110;140;90;90;90;70;70;70;70
mascara matizadora lola;BRL;140;-21%;-21%;Alto;100;0,28;0,85;;;;;;110;210;170;210;140;140;140;140;110;140;170;110
lola ruiva;BRL;40;0%;0%;Alto;100;;;;;;;;30;40;40;30;20;30;30;40;40;40;30;40
ela é carioca mascara tonalizante;BRL;140;-50%;-59%;Alto;96;0,26;0,74;;;;;;170;170;140;140;140;170;170;140;110;140;140;70
hidratação lola dream cream;BRL;90;29%;29%;Alto;100;0,44;1,21;;;;;;90;70;70;110;90;110;70;70;90;70;90;90
cronograma lola ghee;BRL;170;22%;-48%;Alto;100;0,44;1,25;;;;;;210;320;260;210;210;140;140;170;90;90;70;110
tonalizante ruivosa lola;BRL;70;-44%;-29%;Alto;100;0,26;0,55;;;;;;50;70;70;90;90;50;90;70;70;90;70;50
manteiga lola hidratação;BRL;40;-43%;-20%;Alto;100;0,38;1,24;;;;;;20;40;20;30;10;50;50;70;70;70;50;40
dream cream lola 450g;BRL;50;133%;-22%;Alto;100;0,42;0,87;;;;;;50;110;70;40;40;90;70;20;50;30;40;70
creme desembaraçante lola;BRL;50;-40%;-25%;Alto;100;0,37;1,1;;;;;;70;50;70;50;40;30;30;50;30;50;30;30
creoula creme;BRL;50;-20%;-43%;Alto;100;0,35;0,89;;;;;;90;50;70;70;40;50;40;50;40;50;30;40
exterminador de frizz lola;BRL;480;0%;23%;Alto;100;0,46;1,09;;;;;;390;480;480;590;480;480;480;480;480;480;390;480
shampoo lola reconstrução;BRL;40;-25%;-25%;Alto;100;0,3;0,63;;;;;;40;40;40;30;40;50;50;40;30;40;40;30
milk spray rapunzel;BRL;20;-50%;-50%;Alto;100;0,27;1,02;;;;;;20;20;20;10;20;30;40;20;30;20;20;10
lola cosmetics ondulados;BRL;480;-19%;23%;Alto;100;0,31;1,34;;;;;;390;590;480;480;390;480;720;590;480;590;590;480
morte subita mascara de hidratação;BRL;110;0%;0%;Alto;100;0,51;1,26;;;;;;170;170;110;40;40;70;70;70;210;140;70;140
tonico crescimento lola;BRL;90;-44%;-64%;Alto;100;0,43;1,06;;;;;;90;70;50;50;110;90;110;90;90;90;90;50
dream queen lola;BRL;110;27%;0%;Alto;100;0,34;1,23;;;;;;90;140;140;110;110;110;110;70;70;110;90;140
matizador ruivosa;BRL;50;33%;0%;Alto;100;;;;;;;;50;50;70;40;50;40;30;50;30;30;70;40
oleo de argan lola;BRL;1900;-21%;46%;Alto;100;0,38;0,73;;;;;;1300;1300;1300;1300;1300;1600;2400;2400;1900;2400;2400;1900
tonico capilar rapunzel;BRL;210;0%;129%;Alto;100;0,25;0,82;;;;;;140;110;110;110;140;260;390;390;320;320;260;320
creme lola alisante;BRL;880;19%;222%;Alto;100;0,26;0,67;;;;;;590;480;480;480;320;390;480;590;1300;1600;1600;1900
oleo camomila lola;BRL;170;0%;133%;Alto;100;0,35;1,15;;;;;;110;140;140;170;210;170;210;170;210;210;140;210
tonalizante lola preto;BRL;110;0%;-18%;Alto;100;0,24;0,58;;;;;;110;170;110;110;110;90;110;90;70;90;110;90
lola cosmetics morte súbita reparação total;BRL;40;-40%;0%;Alto;100;0,24;1,09;;;;;;30;30;20;40;30;50;20;30;40;50;50;30
geleia corporal;BRL;320;51%;181%;Alto;100;0,37;1,11;;;;;;260;260;590;320;260;210;170;170;210;390;320;590
meu cacho minha vida shampoo;BRL;70;40%;-22%;Alto;100;0,52;2,12;;;;;;90;110;40;90;50;90;50;70;70;50;70;70
lola cosmetics praia;BRL;50;100%;0%;Alto;100;0,33;0,98;;;;;;50;70;90;90;40;10;20;20;20;20;90;40
ruivosa lola cosmetics;BRL;110;22%;22%;Alto;100;0,27;0,75;;;;;;70;90;70;70;40;110;260;110;30;90;260;110
spray reparação total morte súbita;BRL;90;0%;120%;Alto;100;0,27;0,85;;;;;;50;50;50;50;50;90;90;70;110;110;140;110
umectação de oliva lola;BRL;110;-36%;-50%;Alto;100;0,26;1,03;;;;;;110;140;110;90;110;140;90;110;90;110;70;70
cremao;BRL;70;29%;29%;Médio;44;;;;;;;;70;70;90;70;40;90;110;70;90;70;70;90
condicionador lola morte subita;BRL;50;-43%;100%;Alto;100;0,29;1,32;;;;;;50;50;50;20;40;90;40;50;50;70;70;40
tônico rapunzel lola preço;BRL;70;-43%;-64%;Alto;100;0,25;0,77;;;;;;50;70;50;50;30;170;170;110;70;70;40;40
nutrição lola cosmetics;BRL;90;-29%;-29%;Alto;100;0,4;0,95;;;;;;140;110;90;70;70;90;70;90;70;70;50;50
eu sei oq vc fez na quimica passada;BRL;170;-21%;22%;Alto;100;0,28;0,64;;;;;;140;110;390;260;140;170;170;140;110;140;170;110
tônico capilar rapunzel;BRL;210;0%;129%;Alto;100;0,25;0,82;;;;;;140;110;110;110;140;260;390;390;320;320;260;320
meu cacho minha vida creme de pentear resenha;BRL;50;-57%;0%;Alto;97;0,29;1,84;;;;;;20;40;40;50;40;50;50;50;50;70;50;30
hidratação dream cream lola;BRL;30;0%;0%;Alto;100;0,41;1,19;;;;;;20;40;30;40;20;30;30;30;20;40;30;40
