Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
leite de coco com coco;BRL;20;200%;50%;Alto;94;;;;;;;;30;10;10;20;20;20;30;20;20;10;10;30
leite de coco do coco;BRL;70;-29%;0%;Alto;100;0,79;5,09;;;;;;70;50;50;70;70;90;90;50;70;70;50;50
golden milk caseiro;BRL;20;0%;0%;Alto;69;;;;;;;;10;10;10;20;30;20;20;20;20;10;20;10
leite de coco sococo;BRL;1600;0%;23%;Alto;100;0,2;1,56;;;;;;1300;1300;1300;1300;1600;1900;1900;1600;1900;1600;1600;1600
leite de côco para beber receitas;BRL;90;750%;∞;Alto;100;0,32;2,1;;;;;;0;0;0;170;210;90;170;140;10;20;10;170
produtos para limpeza da língua;BRL;30;33%;-20%;Alto;100;0,42;1,4;;;;;;50;30;30;30;20;20;20;30;10;30;20;40
cupom de desconto holistix;BRL;90;-18%;200%;Médio;39;0,58;95,06;;;;;;40;50;70;90;70;110;110;110;110;110;70;90
leite de coco em casa;BRL;30;0%;-40%;Alto;78;;;;;;;;40;20;20;40;30;40;30;40;30;30;40;30
leite de coco fazer;BRL;70;-29%;-44%;Médio;38;;;;;;;;70;50;50;90;90;90;90;90;70;70;70;50
escovar língua;BRL;170;-19%;21%;Alto;100;0,44;4,16;;;;;;140;140;140;140;170;210;210;210;170;210;210;170
leite de coco ingredientes;BRL;170;-19%;0%;Alto;93;1,12;2,87;;;;;;210;140;170;140;140;170;170;170;170;210;170;170
leite de coco vegano;BRL;320;0%;-18%;Alto;100;0,62;3,12;;;;;;260;320;320;390;260;320;390;390;320;320;390;320
leite de côco receita;BRL;1300;14%;-38%;Baixo;7;0,73;2,87;;;;;;2400;1900;1600;1000;1600;2400;1600;1000;1000;880;720;1000
leite de coco sem lactose;BRL;170;0%;-19%;Alto;100;0,39;3,12;;;;;;170;140;210;140;170;210;210;170;210;170;170;170
receita leite coco;BRL;70;25%;-29%;Baixo;5;;;;;;;;70;50;50;90;70;70;70;50;70;40;50;50
leite de coco grande;BRL;90;0%;57%;Alto;100;0,75;3,14;;;;;;70;70;90;70;90;110;90;70;140;110;110;110
cupom desconto holistix;BRL;50;0%;∞;Médio;35;1,16;95,04;;;;;;0;30;30;70;70;70;70;90;70;70;70;70
leite coco receita;BRL;20;-50%;-67%;Baixo;4;;;;;;;;20;20;20;10;20;30;20;20;20;20;10;10
receita de leite coco;BRL;20;100%;-33%;Baixo;1;;;;;;;;10;20;10;10;20;20;20;10;20;10;10;20
receita leite de côco;BRL;590;-19%;-33%;Baixo;3;;;;;;;;720;590;480;720;720;720;720;590;590;590;590;480
leite de coco fresco;BRL;140;21%;89%;Alto;100;1,01;2,52;;;;;;110;140;140;170;140;170;170;140;140;140;110;170
receitas de leite de côco;BRL;720;0%;-18%;Baixo;3;;;;;;;;720;590;590;720;590;880;720;590;720;590;590;590
higiene da língua;BRL;140;56%;27%;Alto;69;0,47;1,57;;;;;;110;110;90;110;140;170;140;170;110;90;140;140
leite de coco lactose;BRL;90;0%;-22%;Alto;68;;;;;;;;110;90;90;70;70;70;90;70;70;70;70;70
lavar a lingua;BRL;10;0%;0%;Alto;100;;;;;;;;30;10;10;10;10;10;10;20;10;10;10;10
substituir leite de côco;BRL;70;-20%;-56%;Baixo;1;;;;;;;;70;70;70;70;70;90;90;70;70;50;70;40
higienização da lingua;BRL;70;0%;-22%;Médio;58;0,63;1,91;;;;;;50;50;40;70;90;110;90;90;70;70;70;70
escova para escovar a lingua;BRL;30;300%;33%;Alto;100;0,31;1,04;;;;;;30;30;20;10;20;30;40;110;40;10;30;40
escovando a lingua;BRL;390;0%;0%;Baixo;26;0,55;10,13;;;;;;320;320;260;320;320;390;480;390;320;390;480;390
leite de coco é vegano;BRL;140;0%;-48%;Médio;54;1,59;3,35;;;;;;140;140;140;140;140;170;170;140;110;110;110;110
matcha comprar;BRL;1600;0%;0%;Alto;100;0,55;2,78;;;;;;1300;1300;880;1600;1300;1900;2400;2400;1900;1600;1300;1600
leite de coco e vegano;BRL;30;50%;0%;Alto;92;;;;;;;;20;20;20;20;20;20;30;40;20;20;30;30
higiene da lingua;BRL;140;56%;27%;Alto;69;0,47;1,57;;;;;;110;110;90;110;140;170;140;170;110;90;140;140
matcha receitas;BRL;260;-19%;24%;Alto;74;0,11;1,13;;;;;;170;170;170;210;170;210;320;320;320;320;320;260
goldenmilk;BRL;6600;-19%;-19%;Alto;100;0,4;1,95;;;;;;8100;6600;5400;6600;5400;8100;8100;8100;8100;8100;8100;6600
escovar a lingua;BRL;720;0%;-18%;Médio;56;0,48;1,99;;;;;;880;590;590;590;720;880;720;720;720;590;720;590
raspar a lingua ao acordar;BRL;260;-66%;0%;Alto;96;0,84;2,57;;;;;;210;260;260;320;320;480;210;170;320;320;210;110
raspar a língua com colher;BRL;70;-43%;-43%;Alto;86;;;;;;;;90;110;50;90;50;90;70;50;90;70;50;40
raspar a lingua com colher;BRL;260;-18%;0%;Alto;81;0,76;2,14;;;;;;320;140;140;320;210;210;260;260;390;390;390;320
raspar a lingua faz mal;BRL;20;0%;∞;Alto;94;;;;;;;;0;0;20;20;10;20;40;20;30;20;40;20
raspar lingua ao acordar;BRL;20;0%;∞;Alto;100;;;;;;;;0;0;0;0;70;20;50;50;20;10;10;10
raspar lingua com colher;BRL;110;-18%;100%;Alto;87;;;;;;;;110;70;70;110;110;170;170;110;140;170;110;140
pode raspar a língua com colher;BRL;140;-64%;∞;Baixo;15;;;;;;;;0;0;0;170;260;320;170;110;170;140;110;50
raspar a lingua em jejum;BRL;20;0%;0%;Médio;37;;;;;;;;20;20;10;20;20;10;10;20;20;10;10;10
raspar a língua emagrece;BRL;90;56%;∞;Alto;97;;;;;;;;0;50;70;140;90;110;90;110;110;90;90;140
importancia de raspar a lingua;BRL;50;-43%;33%;Baixo;5;0,6;1,4;;;;;;30;30;30;30;50;50;70;70;70;70;40;40
raspagem da língua com colher;BRL;110;-44%;-81%;Médio;59;;;;;;;;260;210;140;140;90;70;70;110;70;90;110;50
guia da rotina;BRL;20;100%;∞;Alto;100;;;;;;;;0;0;50;40;20;40;30;20;10;10;10;20
limpar a lingua com colher;BRL;90;0%;0%;Alto;87;;;;;;;;90;90;70;110;90;90;90;70;90;70;70;70
passar colher na lingua;BRL;30;-57%;-25%;Baixo;9;;;;;;;;20;20;10;30;20;30;20;20;50;70;30;30
limpar lingua com colher;BRL;50;67%;25%;Alto;88;;;;;;;;70;40;30;50;90;70;70;50;50;30;30;50
lingua ayurveda;BRL;140;56%;0%;Alto;74;;;;;;;;170;170;110;170;170;170;170;170;140;90;140;140
café da manhã com ovos;BRL;1600;23%;-16%;Baixo;1;1,22;9,74;;;;;;1600;1300;1000;1600;1300;1600;1600;1600;1300;1300;1600;1600
café da manhã ovo;BRL;170;0%;24%;Baixo;1;;;;;;;;210;170;140;170;170;170;170;210;210;210;210;210
receitas de café da manhã com ovo;BRL;210;24%;53%;Baixo;3;1,18;5,86;;;;;;210;210;140;260;210;260;260;260;260;210;260;260
ovos para café da manhã;BRL;110;0%;-21%;Baixo;3;1,2;9,74;;;;;;110;90;90;140;140;110;140;140;110;110;110;110
composição do açúcar cristal;BRL;30;100%;100%;Baixo;7;;;;;;;;30;20;30;40;30;30;40;30;30;20;40;40
ovos cafe da manhã;BRL;480;0%;0%;Baixo;1;;;;;;;;590;480;390;590;480;590;480;480;480;480;590;480
receitas com ovo para café da manhã;BRL;260;52%;23%;Baixo;4;1,18;1,8;;;;;;260;260;140;320;260;260;260;260;210;210;320;320
receitas com ovo para o café da manhã;BRL;70;0%;75%;Baixo;5;;;;;;;;70;50;30;70;90;70;70;70;70;70;70;70
guia de rotina;BRL;30;50%;∞;Alto;75;;;;;;;;0;40;30;70;40;40;30;40;30;20;20;30
ovo no café da manhã receitas;BRL;110;57%;-21%;Baixo;6;0,94;1,61;;;;;;140;140;70;140;140;140;110;110;140;70;140;110
café da manhã com ovo cozido;BRL;140;0%;21%;Baixo;0;;;;;;;;140;110;70;140;110;110;140;110;110;170;170;170
receitas de ovo para café da manhã;BRL;70;0%;-22%;Baixo;4;0,71;1,56;;;;;;70;90;70;110;90;70;70;70;70;70;70;70
receitas com ovo no cafe da manha;BRL;20;0%;0%;Baixo;3;;;;;;;;20;30;20;20;20;20;20;20;10;30;20;30
ovos para o café da manhã;BRL;40;67%;25%;Baixo;1;;;;;;;;40;40;20;50;40;40;30;30;40;30;50;50
ovo de cafe da manha;BRL;70;40%;40%;Baixo;0;;;;;;;;70;40;40;40;70;70;70;70;70;50;50;70
receitas para café da manhã com ovo;BRL;140;0%;-33%;Baixo;7;1,18;2,02;;;;;;170;170;90;170;140;140;110;140;140;140;140;140
receita de ovo no cafe da manhã;BRL;20;0%;50%;Baixo;5;;;;;;;;20;20;20;30;30;20;20;20;30;30;30;30
com açúcar mascavo;BRL;40;0%;25%;Baixo;26;;;;;;;;20;30;20;30;30;50;40;50;50;50;50;50
cafe da manha com ovo receitas;BRL;30;50%;200%;Baixo;5;;;;;;;;20;20;20;50;30;30;50;30;30;20;40;30
receita ovo cafe da manha;BRL;70;29%;0%;Baixo;2;;;;;;;;90;70;30;90;70;70;90;90;90;70;70;90
receitas com ovo cafe da manha;BRL;140;50%;50%;Baixo;2;1,2;9,75;;;;;;140;140;70;140;140;140;140;140;140;140;170;210
receita de ovo cafe da manha;BRL;30;100%;33%;Baixo;4;;;;;;;;40;20;30;30;30;30;30;20;20;20;30;40
receita cafe da manha com ovo;BRL;110;0%;-18%;Baixo;4;;;;;;;;90;90;70;140;140;140;110;110;110;90;140;90
ovos no cafe;BRL;50;25%;-29%;Baixo;0;;;;;;;;70;50;30;70;50;50;70;40;50;40;50;50
ovo mexido para o café da manhã;BRL;70;0%;0%;Baixo;0;;;;;;;;90;70;50;70;70;50;70;50;70;70;50;70
culinária ayurvédica receitas;BRL;40;25%;67%;Alto;100;0,31;0,64;;;;;;20;10;30;40;20;30;40;20;50;40;70;50
ovo cafe da manha receita;BRL;40;0%;0%;Baixo;2;;;;;;;;50;20;20;20;30;30;50;50;50;50;50;50
ayurveda lingua;BRL;50;-29%;-29%;Alto;91;;;;;;;;50;70;40;70;50;70;50;50;70;70;50;50
café da manhã ovo mexido;BRL;90;22%;0%;Baixo;0;;;;;;;;90;90;70;110;110;70;90;90;110;90;90;110
ovo mexido cafe da manha;BRL;390;0%;-33%;Baixo;1;1,21;8,58;;;;;;480;390;320;480;320;390;320;390;390;320;390;320
detox ayurveda cardápio;BRL;110;21%;55%;Alto;96;;;;;;;;110;110;40;90;30;140;140;210;140;140;140;170
ovos mexidos no café da manhã;BRL;480;0%;-33%;Baixo;1;1,5;9,81;;;;;;720;480;390;590;480;480;480;590;480;480;590;480
bolo vegano coco;BRL;30;50%;0%;Baixo;18;;;;;;;;30;30;20;30;30;30;30;20;30;20;20;30
ovo mexido para café da manhã;BRL;110;22%;0%;Baixo;1;;;;;;;;110;90;70;140;90;90;110;110;110;90;110;110
cardapio detox ayurveda;BRL;10;0%;∞;Alto;100;;;;;;;;0;0;0;0;0;0;0;40;10;10;10;10
bolo vegano de coco;BRL;140;-21%;-21%;Baixo;7;;;;;;;;170;140;110;140;140;170;110;110;140;140;90;110
receita de bolo de coco vegano;BRL;20;-33%;100%;Baixo;8;;;;;;;;40;30;20;30;30;30;20;20;20;30;10;20
shakshuka receita original;BRL;70;-55%;∞;Baixo;0;;;;;;;;0;0;0;0;0;90;110;110;210;110;50;50
escova lingual;BRL;170;24%;91%;Alto;100;0,26;2,43;;;;;;140;170;110;170;260;260;210;170;210;170;210;210
chocolate quente saudável;BRL;480;-89%;-33%;Médio;49;;;;;;;;170;170;90;110;170;170;390;1000;1300;1300;390;140
cacau quente saudável;BRL;10;-75%;∞;Baixo;8;;;;;;;;0;0;0;0;10;10;0;10;10;40;10;10
ovo gostoso;BRL;90;-22%;-36%;Baixo;1;;;;;;;;70;90;70;90;90;140;110;90;90;90;70;70
rita lobo shakshuka;BRL;40;-33%;-50%;Baixo;0;;;;;;;;30;20;40;30;20;70;50;30;110;30;30;20
ovo leite;BRL;90;-18%;-18%;Baixo;7;;;;;;;;90;70;50;50;70;110;110;110;110;110;110;90
ovos shakshuka;BRL;10;50%;∞;Baixo;0;;;;;;;;0;0;0;0;0;20;20;20;20;20;30;30
ovos me;BRL;70;40%;-22%;Baixo;2;;;;;;;;70;50;40;70;50;70;70;70;90;50;50;70
leite de ovo;BRL;20;-33%;0%;Médio;52;;;;;;;;20;20;20;20;20;30;20;30;20;30;10;20
escovar lingua;BRL;260;0%;-19%;Alto;85;0,48;2,01;;;;;;260;210;170;210;260;320;260;210;210;210;260;210
pode escovar a lingua;BRL;30;33%;33%;Alto;88;;;;;;;;30;20;20;30;50;40;40;40;30;30;20;40
açucar demerara receitas;BRL;20;-33%;0%;Baixo;3;;;;;;;;20;30;10;20;10;30;30;30;20;30;20;20
escovacao da lingua;BRL;170;-21%;-48%;Médio;40;;;;;;;;170;140;140;110;260;260;260;260;210;140;170;110
curcuma imunidade;BRL;140;-36%;0%;Médio;60;2,66;2,73;;;;;;70;90;140;140;110;260;210;170;170;140;90;90
receita bolo com coco;BRL;30;-50%;-33%;Baixo;3;;;;;;;;10;20;10;20;20;30;40;20;30;40;30;20
ovos ao leite;BRL;170;-33%;0%;Baixo;27;;;;;;;;20;20;50;30;140;1300;390;20;30;30;30;20
receita de bolo de cocó;BRL;6600;0%;0%;Baixo;5;0,31;3,39;;;;;;6600;6600;5400;6600;6600;8100;6600;6600;6600;6600;6600;6600
receitas com ovo mexido;BRL;260;-19%;-46%;Baixo;1;;;;;;;;390;320;260;320;260;390;260;210;170;260;210;210
tem que escovar a lingua;BRL;20;0%;0%;Médio;37;;;;;;;;20;20;30;20;20;20;20;20;20;30;20;30
escovar a língua faz mal;BRL;30;0%;-50%;Médio;52;;;;;;;;30;30;30;40;40;30;30;20;20;20;20;20
ovo saudavel;BRL;170;50%;24%;Baixo;16;0,15;3,71;;;;;;170;140;90;140;140;260;170;110;140;140;170;210
bolo do cocô;BRL;390;0%;22%;Baixo;1;;;;;;;;260;390;260;390;320;480;320;390;390;390;390;390
bolo de coco bolo de coco;BRL;50;-29%;-29%;Baixo;0;;;;;;;;30;40;40;50;50;50;40;70;50;70;40;50
granola vegana receita;BRL;20;100%;0%;Alto;86;;;;;;;;10;20;10;20;10;20;20;20;20;10;20;20
bolo com côco;BRL;1000;0%;0%;Baixo;4;;;;;;;;1000;880;720;1000;1000;1300;1000;1000;1000;1000;1000;1000
bolo cocô;BRL;2900;0%;0%;Baixo;3;0,41;1,58;;;;;;2400;2400;1900;2400;2400;3600;2900;2900;2900;2900;2900;2900
bolo e coco;BRL;40;0%;-57%;Baixo;5;;;;;;;;50;40;30;40;40;50;40;50;50;30;40;30
bolo de côco ralado receita;BRL;70;-50%;-59%;Baixo;1;;;;;;;;170;90;90;50;50;70;70;10;90;140;10;70
bolo de coco com óleo;BRL;70;29%;29%;Baixo;2;;;;;;;;70;50;40;90;70;90;90;90;90;70;70;90
granola vegana;BRL;320;23%;-18%;Alto;100;0,6;3,09;;;;;;320;320;260;390;320;390;390;320;320;260;390;320
receita bolo simples de coco;BRL;20;0%;100%;Baixo;3;;;;;;;;10;30;10;20;10;20;20;20;20;20;10;20
receita de bolo de trigo com coco;BRL;20;0%;0%;Baixo;0;;;;;;;;20;20;20;20;20;30;20;30;10;30;20;30
bolo de côcô;BRL;60500;0%;0%;Baixo;3;0,34;6,18;;;;;;60500;49500;49500;60500;60500;74000;74000;74000;74000;60500;60500;60500
bolo de coco com coco;BRL;20;0%;0%;Baixo;1;;;;;;;;20;10;10;30;20;30;30;30;30;20;20;20
bolo de coco com manteiga;BRL;20;-50%;-50%;Baixo;1;;;;;;;;30;10;10;20;20;30;10;20;30;20;20;10
receitas bolo coco;BRL;260;53%;0%;Baixo;6;;;;;;;;260;210;210;210;210;260;260;260;260;170;210;260
bolo de coco receita;BRL;12100;-18%;-18%;Baixo;5;0,63;4,15;;;;;;12100;9900;8100;9900;9900;14800;12100;12100;12100;12100;12100;9900
culinaria ayurvedica;BRL;320;0%;23%;Alto;100;0,33;0,75;;;;;;260;260;390;390;260;260;320;320;260;320;320;320
receita bolo de coco simples;BRL;110;0%;0%;Baixo;2;;;;;;;;90;110;70;140;110;140;110;110;110;110;110;110
receitas de bolos de coco ralado;BRL;70;0%;-22%;Baixo;3;;;;;;;;70;90;50;90;90;70;110;70;70;70;70;70
bolo de coco sem leite de coco;BRL;110;55%;21%;Baixo;2;;;;;;;;110;90;70;110;90;170;140;140;90;110;110;170
não escovar a lingua;BRL;20;50%;0%;Médio;54;;;;;;;;30;10;20;20;20;20;20;40;10;20;20;30
ovos com leite;BRL;390;50%;50%;Baixo;1;;;;;;;;390;320;320;390;390;480;480;320;390;320;480;480
bolo de côco receita simples;BRL;170;-33%;27%;Baixo;2;;;;;;;;140;110;110;170;140;210;170;210;170;210;170;140
bolo de côco rapido e facil;BRL;20;0%;-33%;Baixo;0;;;;;;;;10;20;10;20;20;10;20;30;20;20;20;20
bolo de coco massa;BRL;30;-33%;0%;Baixo;0;;;;;;;;40;20;20;20;30;50;20;20;10;30;30;20
bolo de coco grande;BRL;50;-29%;-29%;Baixo;2;;;;;;;;70;40;50;40;50;40;70;40;70;70;40;50
bolo de côco simples receita;BRL;110;-47%;125%;Baixo;6;;;;;;;;50;110;90;90;110;170;70;90;170;170;140;90
receitas bolo de coco;BRL;2400;-21%;-21%;Baixo;4;;;;;;;;2400;1900;1600;2400;2400;2900;2400;2400;2400;2400;1900;1900
bolo coco receita;BRL;30;-50%;-75%;Baixo;8;;;;;;;;30;30;10;20;20;30;40;30;30;20;30;10
bolo bolo de coco;BRL;30;33%;33%;Baixo;0;;;;;;;;20;30;30;30;30;30;30;40;30;30;50;40
ovo no leite;BRL;40;0%;0%;Baixo;4;;;;;;;;30;40;40;30;40;50;40;40;40;40;30;40
lingua branca ayurveda;BRL;20;200%;∞;Baixo;6;;;;;;;;0;20;30;40;30;30;20;20;20;10;20;30
bolo de coco sem cobertura;BRL;20;0%;50%;Baixo;2;;;;;;;;20;20;10;30;20;30;20;20;30;30;20;30
bolo de côco ralado;BRL;590;0%;0%;Baixo;1;;;;;;;;480;480;390;720;480;590;590;590;590;590;720;590
bolo de coco sem manteiga;BRL;40;0%;0%;Baixo;1;;;;;;;;40;20;20;30;50;40;50;40;30;40;30;40
receita de bolo com coco ralado;BRL;90;0%;-18%;Baixo;5;;;;;;;;90;90;50;90;110;110;90;90;90;90;70;90
o bolo de coco;BRL;30;-25%;200%;Baixo;1;;;;;;;;20;30;10;20;10;30;20;40;50;40;40;30
receita de bolo simples de coco;BRL;90;-22%;-22%;Baixo;3;;;;;;;;70;90;70;110;90;90;110;70;110;90;90;70
bolo coco ralado;BRL;70;0%;-29%;Baixo;1;;;;;;;;70;70;50;70;90;70;70;50;50;50;50;50
bolo com massa de coco;BRL;30;0%;-57%;Baixo;3;;;;;;;;30;30;40;30;30;40;30;30;30;30;20;30
bolo de coco com coco ralado;BRL;40;25%;0%;Baixo;1;;;;;;;;40;30;40;50;40;50;30;40;50;40;30;50
receita de bolo de côco ralado simples;BRL;20;-67%;0%;Baixo;5;;;;;;;;10;30;20;20;10;20;10;20;40;30;20;10
receita de bolo simples com coco;BRL;20;0%;0%;Baixo;4;;;;;;;;20;10;10;30;20;20;30;10;20;20;20;20
receita do bolo de coco;BRL;110;0%;-35%;Baixo;4;;;;;;;;140;110;90;110;110;140;140;140;140;110;110;110
bolo pequeno de coco;BRL;30;0%;0%;Baixo;2;;;;;;;;40;30;10;20;20;40;40;40;30;30;40;30
bolo com côco ralado;BRL;390;23%;0%;Baixo;2;;;;;;;;480;390;320;480;390;480;480;480;390;390;390;480
bolo de coco pequeno;BRL;70;40%;0%;Baixo;3;;;;;;;;70;70;30;70;70;70;70;70;70;50;50;70
receita bolo leite coco;BRL;10;0%;0%;Baixo;0;;;;;;;;10;10;10;20;30;20;10;10;20;10;10;10
receita fácil de bolo de coco;BRL;50;0%;0%;Baixo;5;;;;;;;;50;70;30;50;40;50;40;40;50;50;50;50
bolo de coco ralado simples;BRL;20;-75%;-50%;Baixo;1;;;;;;;;20;10;20;40;10;20;20;20;20;40;30;10
bolo de trigo com coco ralado;BRL;50;-57%;-40%;Baixo;1;;;;;;;;40;50;50;50;50;50;70;70;40;70;50;30
bolo massa de coco;BRL;30;200%;0%;Baixo;1;;;;;;;;30;40;30;30;20;30;40;30;30;10;20;30
devemos escovar a lingua;BRL;20;0%;0%;Alto;67;;;;;;;;20;20;20;20;30;20;20;10;10;10;10;10
escovar muito a lingua faz mal;BRL;40;33%;100%;Médio;45;;;;;;;;50;40;40;40;40;50;50;30;40;30;40;40
bolo de massa de coco;BRL;20;50%;50%;Baixo;0;;;;;;;;20;10;20;20;20;20;20;40;10;20;20;30
bolo de bolo de coco;BRL;30;0%;50%;Baixo;1;;;;;;;;20;20;20;30;20;20;40;30;30;30;30;30
quero receita de bolo de coco;BRL;40;33%;33%;Baixo;3;;;;;;;;30;50;20;40;30;40;40;40;30;30;30;40
chocolate quente cacau;BRL;70;-90%;-60%;Médio;46;;;;;;;;20;30;10;20;20;10;50;140;170;210;70;20
bolo com coco e leite de coco;BRL;20;50%;50%;Baixo;3;;;;;;;;20;20;10;10;20;30;20;30;20;20;20;30
chocolate quente com leite de amêndoas;BRL;110;-88%;-40%;Baixo;3;;;;;;;;40;40;30;40;50;40;110;260;320;260;110;30
bolo de coco com;BRL;140;21%;0%;Baixo;1;;;;;;;;140;140;90;110;110;170;170;140;140;140;140;170
bolo de trigo com coco;BRL;210;-19%;-19%;Baixo;1;;;;;;;;170;170;140;210;210;260;210;210;210;210;210;170
massa bolo de coco;BRL;40;-25%;0%;Baixo;5;;;;;;;;70;30;40;30;50;40;40;40;50;40;40;30
receita para bolo de coco;BRL;50;0%;0%;Baixo;2;;;;;;;;50;50;50;50;50;70;70;50;40;40;50;40
mexidos de ovo;BRL;1000;0%;-23%;Baixo;1;0,15;1,77;;;;;;1000;1000;1000;1000;1000;1300;1000;1000;1000;1000;1000;1000
bolo de coco e leite de coco;BRL;20;50%;-40%;Baixo;2;;;;;;;;20;20;20;20;30;30;30;20;30;20;20;30
bolo com coco na massa;BRL;30;0%;0%;Baixo;6;;;;;;;;30;30;20;30;30;30;30;30;30;30;30;30
importância de escovar a língua;BRL;30;-33%;100%;Baixo;3;;;;;;;;30;10;20;10;30;50;30;30;10;30;20;20
receita de um bolo de coco;BRL;20;-50%;-50%;Baixo;0;;;;;;;;10;30;20;10;10;20;20;20;20;20;10;10
massa de bolo de coco;BRL;260;0%;23%;Baixo;4;;;;;;;;260;260;210;210;260;320;320;320;260;320;260;320
um bolo de coco;BRL;30;0%;33%;Baixo;0;;;;;;;;20;30;20;20;30;40;40;50;30;40;30;40
receita bolo côco simples;BRL;140;-71%;-81%;Baixo;2;;;;;;;;170;170;110;170;170;210;170;170;90;140;140;40
receita simples de bolo de coco;BRL;70;-29%;-29%;Baixo;7;;;;;;;;50;70;30;70;50;70;70;70;70;70;70;50
bolo de coco com farinha de trigo;BRL;20;50%;50%;Baixo;1;;;;;;;;40;10;10;20;30;30;30;20;10;20;20;30
bolo de coco rápido;BRL;90;-36%;0%;Baixo;3;;;;;;;;110;70;40;90;70;110;90;90;90;110;110;70
para bolo de coco;BRL;70;-22%;75%;Baixo;1;;;;;;;;40;40;40;40;50;70;50;90;90;90;90;70
receita de bolo coco;BRL;210;-47%;-35%;Baixo;5;;;;;;;;210;170;140;210;210;320;260;260;210;320;210;170
receita de bolo de côco simples na batedeira;BRL;40;0%;0%;Baixo;2;;;;;;;;50;40;30;50;50;40;40;40;20;30;40;30
massa de bolo com coco;BRL;20;0%;-67%;Baixo;1;;;;;;;;20;10;10;20;10;20;20;10;10;10;30;10
quero ver receita de bolo de coco;BRL;20;50%;50%;Baixo;1;;;;;;;;20;20;10;20;20;10;20;10;30;20;30;30
ver receita de bolo de coco;BRL;30;-40%;200%;Baixo;5;;;;;;;;20;20;20;30;20;30;30;30;20;50;20;30
bolo de coco ingredientes;BRL;20;-33%;0%;Baixo;0;;;;;;;;30;20;10;20;20;30;20;20;40;30;20;20
de bolo de coco;BRL;140;0%;89%;Baixo;1;;;;;;;;90;110;70;110;90;140;140;170;170;170;170;170
receitas de bolos com coco;BRL;260;-19%;-19%;Baixo;5;;;;;;;;210;170;210;210;260;260;260;210;260;260;260;210
bolo de cocô simples;BRL;2900;0%;0%;Baixo;2;0,76;2,08;;;;;;2900;2900;2400;2900;2900;3600;3600;2900;2900;2900;2900;2900
a importância de escovar a língua;BRL;20;50%;0%;Baixo;7;;;;;;;;30;20;30;20;20;30;20;20;30;20;20;30
bolo de côco simples no liquidificador;BRL;50;0%;-33%;Baixo;0;;;;;;;;10;10;30;210;260;110;30;20;10;20;20;20
receita bolo de coco com leite de coco;BRL;30;33%;100%;Baixo;2;;;;;;;;30;30;20;30;30;30;20;30;40;30;10;40
receita de bolo de cocô;BRL;90;0%;29%;Baixo;5;;;;;;;;90;70;70;110;90;70;90;90;90;90;110;90
beneficios de escovar a lingua;BRL;30;-33%;0%;Alto;72;;;;;;;;30;20;20;20;40;50;40;30;40;30;20;20
fazer açucar refinado;BRL;20;-50%;-67%;Baixo;1;;;;;;;;30;20;40;20;20;20;30;30;30;20;30;10
bolo liquidificador coco;BRL;20;0%;100%;Baixo;6;;;;;;;;10;10;10;20;10;20;10;20;10;20;10;20
bolo de coco leite de coco;BRL;40;-25%;-40%;Baixo;0;;;;;;;;40;30;30;40;50;50;40;40;40;40;40;30
cacau quente;BRL;20;-50%;0%;Baixo;4;;;;;;;;20;20;10;10;20;20;30;40;30;40;20;20
granola é vegana;BRL;40;33%;-43%;Médio;34;;;;;;;;70;40;30;50;30;40;50;40;30;30;40;40
massa de bolo coco;BRL;40;67%;25%;Baixo;7;;;;;;;;50;30;30;30;30;50;50;40;40;30;50;50
leite de coco no bolo;BRL;70;0%;0%;Baixo;1;;;;;;;;50;50;70;50;70;90;70;70;70;70;70;70
leite de coco bolo;BRL;30;-50%;-33%;Baixo;4;;;;;;;;20;20;20;20;30;30;30;20;20;40;20;20
